Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;Misc;Twin Qix (Ver 1.0A 1995/01/17, prototype);twinqix;1995;Taito America Corporation;;low sound;
1;Misc;Twin Squash;twinsqua;1991;Sega;;bad controls (too sensitive);
3;Misc;Twinkle (set 1);twinkle;1997;SemiCom / Tirano;;;
3;Misc;Tylz (prototype);tylz;1982;Mylstar;;;
0;Misc;Uchuu Daisakusen: Chocovader Contactee (Japan, CVC1 Ver.A);chocovdr;2002;Namco;;black screen, should launch;
3;Misc;Ufo Senshi Yohko Chan (MC-8123, 317-0064);ufosensi;1988;Sega;;;
3;Misc;Uncle Poo;unclepoo;1983;Diatec;;;
3;Misc;Van-Van Car;vanvan;1983;Sanritsu;;;
3;Misc;Venture (version 5 set 1);venture;1981;Exidy;;;
1;Misc;Video Pinball (16 PROMs version);videopin;1979;Atari;;no control;
3;Misc;Volfied (World, revision 1);volfied;1989;Taito Corporation Japan;;;
1;Misc;VS Block Breaker (Europe);vblokbrk;1997;Kaneko / Mediaworks;;missing controls;
3;Misc;Vs. Balloon Fight (set BF4 A-3);balonfgt;1984;Nintendo;;;
3;Misc;Vs. Clu Clu Land;cluclu;1984;Nintendo;;;
1;Misc;Vs. Hot Smash;hotsmash;1987;Kaneko / Taito;;bad controls (too sensitive);
3;Misc;Vs. Pinball (US, set PN4 E-1);vspinbal;1984;Nintendo;;;
1;Misc;Wall Crash (set 1);wallc;1984;Midcoin;;bad controls (deadzone issue);
3;Misc;Wall Street;wallst;1982;Century Electronics;;;
1;Misc;Wally wo Sagase! (rev B, Japan) (FD1094 317-0197B);wwallyj;1992;Sega;;bad controls (too sensitive);
1;Misc;Warlords;warlords;1980;Atari;;bad controls (too sensitive);
1;Misc;Wink (set 1);wink;1985;Midcoin;;bad controls (deadzone issue);
3;Misc;Wiping;wiping;1982;Nichibutsu;;;
3;Misc;Wit's (Japan);wits;1989;Athena (Visco license);;;
0;Misc;Witch;witch;1992;Vic Tokai (Excellent System license);;"""Ram Error"" no launch, should work";
3;Misc;Wizard of Wor;wow;1980;Dave Nutting Associates / Midway;;;
3;Misc;Zeroize (DECO Cassette) (US);czeroize;1983;Data East Corporation;;;
3;Misc;Zoo Keeper (set 1);zookeep;1982;Taito America Corporation;;;
3;Misc;Zzyzzyxx (set 1);zzyzzyxx;1982;Cinematronics / Advanced Microcomputer Systems;;;
3;Platform;Alex Kidd: The Lost Stars (set 2, unprotected);alexkidd;1986;Sega;;;
3;Platform;Arabian;arabian;1983;Sun Electronics;;;
3;Platform;Athena;athena;1986;SNK;;;
3;Platform;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;bonkadv;1994;Kaneko;;;
3;Platform;Bagman;bagman;1982;Valadon Automation;;;
3;Platform;Baluba-louk no Densetsu (Japan);baluba;1986;Able Corp, Ltd.;;;
3;Platform;Bang Bang Busters (2010 NCI release);b2b;2000;Visco;;;
3;Platform;Ben Bero Beh (Japan);benberob;1984;Taito;;;
3;Platform;Bionic Commando (Euro);bionicc;1987;Capcom;;;
2;Platform;Black Hole (EFG Sanremo);blackhol;1981?;EFG Sanremo;;no sound due to imperfect emulation;
3;Platform;Black Tiger;blktiger;1987;Capcom;;;
3;Platform;Blue's Journey / Raguy (ALM-001 ~ ALH-001);bjourney;1990;Alpha Denshi Co.;;;
3;Platform;Bogey Manor;bogeyman;1985;Technos Japan;;;
3;Platform;Boggy '84;boggy84;1983;Kaneko;;;
3;Platform;Bomb Jack (set 1);bombjack;1984;Tehkan;;;
3;Platform;Bomb Kick (set 1);bombkick;1998;Yun Sung;;;
3;Platform;Bombjack Twin (set 1);bjtwin;1993;NMK;;;
3;Platform;Bonanza Bros (US, Floppy DS3-5000-07d? Based);bnzabros;1990;Sega;;;
3;Platform;Bongo;bongo;1983;Jetsoft;;;
3;Platform;Bristles (Max-A-Flex);mf_brist;1983;Exidy / First Star Software;;;
3;Platform;Bubble Bobble (Japan, Ver 0.1);bublbobl;1986;Taito Corporation;;;
3;Platform;Bubble Bobble II (Ver 2.6O 1994/12/16);bublbob2;1994;Taito Corporation Japan;;;
3;Platform;Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15);bubblem;1995;Taito Corporation Japan;;;
3;Platform;Burger Time (Data East set 1);btime;1982;Data East Corporation;;;
3;Platform;Bygone (prototype);bygone;1985;Taito Corporation;;;
3;Platform;Calorie Kun vs Moguranian;calorie;1986;Sega;;;
3;Platform;Caveman Ninja (World ver 4);cninja;1991;Data East Corporation;;;
3;Platform;Chack'n Pop;chaknpop;1983;Taito Corporation;;;
3;Platform;Chameleon;chameleo;1983;Jaleco;;;
3;Platform;Circus Charlie (level select, set 1);circusc;1984;Konami;;;
3;Platform;City Connection (set 1);citycon;1985;Jaleco;;;
3;Platform;Come Back Toto;toto;1996;SoftClub;;;
3;Platform;Complex X;complexx;1984;Taito America Corporation;;needs reset;
3;Platform;Crazy Kong;ckong;1981;Kyoei / Falcon;;;
3;Platform;Crazy Kong Part II (set 1);ckongpt2;1981;Falcon;;;
3;Platform;Dark Tower;darktowr;1992;The Game Room;;;
3;Platform;Diet Go Go (Euro v1.1 1992.09.26);dietgo;1992;Data East Corporation;;;
3;Platform;Don Doko Don (World);dondokod;1989;Taito Corporation Japan;;;
3;Platform;Donkey Kong (US set 1);dkong;1981;Nintendo of America;;;
3;Platform;Donkey Kong 3 (US);dkong3;1983;Nintendo of America;;;
3;Platform;Donkey Kong Junior (US set F-2);dkongjr;1982;Nintendo of America;;;
3;Platform;Dr. Micro;drmicro;1983;Sanritsu;;;
3;Platform;Dream World;dreamwld;2000;SemiCom;;;
3;Platform;Dynamite Bomber (Korea, Rev 1.5);dynabomb;2000;Limenko;;very low sound;
3;Platform;Eeekk!;eeekk;1983;Epos Corporation;;;
3;Platform;Elevator Action (5 pcb version, 1.1);elevator;1983;Taito Corporation;;;
3;Platform;Elevator Action Returns (Ver 2.2O 1995/02/20);elvactr;1994;Taito Corporation Japan;;;
3;Platform;Fancy World - Earth of Crisis;fncywld;1996;Unico;;;
3;Platform;FAX;fax;1983;Exidy;;very long to launch;
3;Platform;Flicky (128k Version, 315-5051);flicky;1984;Sega;;;
3;Platform;Flip & Flop (Max-A-Flex);mf_flip;1983;Exidy / First Star Software;;;
3;Platform;Frisky Tom (set 1);friskyt;1981;Nichibutsu;;;
3;Platform;Frogger;frogger;1981;Konami;;;
3;Platform;Funky Jet (World, rev 1);funkyjet;1992;Mitchell;;;
3;Platform;Ghosts'n Goblins (World? set 1);gng;1985;Capcom;;;
3;Platform;Ghouls'n Ghosts (World);ghouls;1988;Capcom;;;
3;Platform;Hard Head;hardhead;1988;SunA;;;
3;Platform;Hard Head 2 (v2.0, Music Program v2.4);hardhea2;1991;SunA;;;
3;Platform;Head Panic (ver. 0117, 17/01/2000);hedpanic;2000;ESD;;;
0;Platform;High Seas Havoc;hshavoc;1993;Data East;;black screen, unsupported;
3;Platform;Hopper Robo;hopprobo;1983;Sega;;;
3;Platform;Hunchback (set 1);hunchbak;1983;Century Electronics;;;
3;Platform;Indiana Jones and the Temple of Doom (set 1);indytemp;1985;Atari Games;;;
3;Platform;Intrepid (set 1);intrepid;1983;Nova Games Ltd.;;;
3;Platform;J. J. Squawkers;jjsquawk;1993;Athena / Able;;;
3;Platform;Jack Rabbit (set 1);jackrabt;1984;Zaccaria;;;
3;Platform;Joe & Mac Returns (World, Version 1.1, 1994.05.27);joemacr;1994;Data East Corporation;;;
3;Platform;Jump Bug;jumpbug;1981;Hoei (Rock-Ola license);;;
3;Platform;Jump Coaster (World);jumpcoas;1983;Kaneko Elc. Co.;;;
3;Platform;Jump Kids;jumpkids;1993;Comad;;;
3;Platform;Jump Kun (prototype);jumpkun;1984;Kaneko;;;
3;Platform;Jumping Jack;jjack;1984;Universal;;;
3;Platform;Jumping Pop (set 1);jumppop;2001;ESD;;;
3;Platform;Jungle Hunt (US);jungleh;1982;Taito America Corporation;;;
3;Platform;Jungle King (Japan);junglek;1982;Taito Corporation;;;
3;Platform;Kangaroo;kangaroo;1982;Sun Electronics;;;
3;Platform;Kaos;kaos;1981;Game Plan;;;
3;Platform;Karnov (US, rev 6);karnov;1987;Data East USA;;;
3;Platform;Keith Courage In Alpha Zones (United Amusements PC Engine);keith;1989;Hudson Soft;;;
3;Platform;Konek-Gorbunok;konek;1988;Terminal;;;
3;Platform;Liquid Kids (World);liquidk;1990;Taito Corporation Japan;;;
3;Platform;Lode Runner - The Dig Fight (ver. B);loderndf;2000;Psikyo;;;
3;Platform;Lode Runner (set 1);ldrun;1984;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner II - The Bungeling Strikes Back;ldrun2;1984;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner III - The Golden Labyrinth;ldrun3;1985;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner IV - Teikoku Karano Dasshutsu (Japan);ldrun4;1986;Irem (licensed from Broderbund);;;
3;Platform;Logger (Rev.3);logger;1982;Century Electronics;;;
3;Platform;Magic Purple;magipur;1996;Unico;;;
3;Platform;Magical Cat Adventure;mcatadv;1993;Wintechno;;;
3;Platform;Mappy (US);mappy;1983;Namco;;;
3;Platform;Mario Bros. (US, Revision G);mario;1983;Nintendo of America;;;
3;Platform;Marvel Land (US, prototype?);marvland;1989;Namco;;;
3;Platform;Mega Twins (World 900619);mtwins;1990;Capcom;;;
3;Platform;Metal Saver;metlsavr;1994;First Amusement;;;
3;Platform;Monster Bash;monsterb;1982;Sega;;;
3;Platform;Monster Farm Jump (Japan);mfjump;2001;Tecmo;;;
3;Platform;Mouser;mouser;1983;UPL;;;
3;Platform;Mr. Do's Castle (set 1);docastle;1983;Universal;;;
3;Platform;Mr. Do's Wild Ride;dowild;1984;Universal;;;
3;Platform;Mr. Kougar;mrkougar;1984;ATW;;;
3;Platform;Naughty Mouse (set 1);nmouse;1981;Amenip (Palcom Queen River);;;
3;Platform;Nemo (World 901130);nemo;1990;Capcom;;;
3;Platform;Nightmare in the Dark;nitd;2000;Eleven / Gavaking;;;
3;Platform;Ninja-Kid II / NinjaKun Ashura no Shou (set 1);ninjakd2;1987;UPL;;;
3;Platform;Ninjakun Majou no Bouken;ninjakun;1984;UPL (Taito license);;;
2;Platform;Pac-Land (World);pacland;1984;Namco;;bad mapping;
3;Platform;Pandora's Palace;pandoras;1984;Konami / Interlogic;;;
3;Platform;Pang Pang;pangpang;1994;Dong Gue La Mi Ltd.;;;
3;Platform;Pang Pom's;pangpoms;1992;Metro;;;
3;Platform;Penguin Brothers (Japan);penbros;2000;Subsino;;;
3;Platform;Peter Pack Rat;peterpak;1984;Atari Games;;;
3;Platform;Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1);cppicf;1984;Data East Corporation;;;
3;Platform;Pig Newton (version C);pignewt;1983;Sega;;;
3;Platform;Pig Out: Dine Like a Swine! (rev 2?);pigout;1990;Leland Corporation;;;
3;Platform;Pirate Pete;piratpet;1982;Taito America Corporation;;;
3;Platform;Pitfall II (315-5093);pitfall2;1985;Sega;;;
3;Platform;Ponpoko;ponpoko;1982;Sigma Enterprises Inc.;;;
3;Platform;Popeye (revision D);popeye;1982;Nintendo;;;
3;Platform;Popper;popper;1983;Omori;;;
3;Platform;Port Man;portman;1982;Taito Corporation (Nova Games Ltd. license);;;
3;Platform;Psychic 5 (World);psychic5;1987;Jaleco / NMK;;;
3;Platform;Raccoon World;raccoon;1998;Eolith;;;
0;Platform;Rainbow 100-B;rainbow;1983;Digital Equipment Corporation;;unsupported;
3;Platform;Rainbow Islands (new version);rbisland;1987;Taito Corporation;;;
3;Platform;Recalhorn (Ver 1.42J 1994/5/11, prototype);recalh;1994;Taito Corporation;;very low sound;
3;Platform;Red Robin;redrobin;1986;Elettronolo;;;
3;Platform;Roc'n Rope;rocnrope;1983;Konami;;;
3;Platform;Rod-Land (World, set 1);rodland;1990;Jaleco;;;
3;Platform;S.O.S.;sosterm;1988;Terminal;;;
3;Platform;Saboten Bombers (set 1);sabotenb;1992;NMK / Tecmo;;;
1;Platform;Sea Hunter Penguin;shpeng;1995;WSAC Systems?;;missing controls;
1;Platform;SegaSonic The Hedgehog (Japan, rev. C);sonic;1992;Sega;;bad controls (sensitivity + mapping);
3;Platform;Shadowland (YD3);shadowld;1987;Namco;;;
3;Platform;Snow Bros. - Nick & Tom (set 1);snowbros;1990;Toaplan;;;
3;Platform;Snow Bros. 2 - With New Elves / Otenki Paradise (Hanafram);snowbro2;1994;Hanafram;;;
3;Platform;Snow Brothers 3 - Magical Adventure;snowbro3;2002;Syrmex;;;
3;Platform;Solomon's Key (US);solomon;1986;Tecmo;;;
3;Platform;Space Panic (version E);panic;1980;Universal;;;
3;Platform;Spelunker;spelunkr;1985;Irem (licensed from Broderbund);;;
3;Platform;Spelunker II - 23 no Kagi (Japan);spelunk2;1986;Irem (licensed from Broderbund);;;
0;Platform;Spica Adventure (v2.03J);spicaadv;2005;Taito Corporation;;not supported;
3;Platform;Springer;springer;1982;Orca;;;
3;Platform;Super Bagman (version 5);sbagman;1984;Valadon Automation;;;
3;Platform;Super Bubble 2003 (World, Ver 1.0);sb2003;2003;Limenko;;low sound;
3;Platform;Super Bubble Bobble (Sun Mixing, Mega Drive clone hardware);sbubsm;1996;Sun Mixing;;;
3;Platform;Super Burger Time (World, set 1);supbtime;1990;Data East Corporation;;;
3;Platform;Super Duck;supduck;1992;Comad;;;
3;Platform;Super Glob;suprglob;1983;Epos Corporation;;;
3;Platform;Super Rider;suprridr;1983;Taito Corporation (Venture Line license);;;
3;Platform;Super Trio;suprtrio;1994;Gameace;;;
3;Platform;Tang Tang (ver. 0526, 26/05/2000);tangtang;2000;ESD;;;
3;Platform;TeddyBoy Blues (315-5115, New Ver.);teddybb;1985;Sega;;;
3;Platform;The Amazing Adventures of Mr. F. Lea;mrflea;1982;Pacific Novelty;;;
3;Platform;The Berlin Wall;berlwall;1991;Kaneko;;;
3;Platform;The FairyLand Story;flstory;1985;Taito;;;
3;Platform;The NewZealand Story (World, new version) (P0-043A PCB);tnzs;1988;Taito Corporation Japan;;;
3;Platform;Thunder Hoop (Ver. 1, Checksum 02A09F7D);thoop;1992;Gaelco;;;
3;Platform;Time Limit;timelimt;1983;Chuo Co. Ltd;;;
3;Platform;Toki (World, set 1);toki;1989;TAD Corporation;;;
3;Platform;Toppy & Rappy;toppyrap;1996;SemiCom;;;
3;Platform;Toy Land Adventure;toyland;2001;SemiCom;;;
3;Platform;Tricky Doc (set 1);trckydoc;1987;Tecfri;;;
3;Platform;Tumble Pop (World);tumblep;1991;Data East Corporation;;;
3;Platform;Ultra Balloon;uballoon;1996;SunA (Unico license);;;
3;Platform;Up'n Down (315-5030);upndown;1983;Sega;;;
3;Platform;Video Vince and the Game Factory (prototype);vidvince;1984;Mylstar;;;
3;Platform;Vs. Ice Climber (set IC4-4 B-1);iceclimb;1984;Nintendo;;;
0;Platform;Vs. Mighty Bomb Jack (Japan);mightybj;1986;Tecmo;;unsupported;
3;Platform;Vs. Mighty Bomb Jack (Japan);nvs_mightybj;1986;Tecmo;;;
3;Platform;Vs. Ninja Jajamaru Kun (Japan);jajamaru;1985;Jaleco;;;
3;Platform;Vs. Super Mario Bros. (set SM4-4 E);suprmrio;1986;Nintendo;;;
3;Platform;Vs. The Goonies (set E);goonies;1986;Konami;;;
3;Platform;Vs. Wrecking Crew;wrecking;1984;Nintendo;;;
3;Platform;Wardner (World);wardner;1987;Toaplan / Taito Corporation Japan;;;
3;Platform;Wily Tower;wilytowr;1984;Irem;;;
3;Platform;Wonder Boy Deluxe;wbdeluxe;1986;hack (Vision Electronics);;;
3;Platform;Wonder Boy III - Monster Lair (set 6, World, System 16B) (8751 317-0098);wb3;1988;Sega / Westone;;;
3;Platform;Wonder Boy in Monster Land (English bootleg set 1);wbmlb;1987;bootleg;;;
3;Platform;Woodpecker (set 1);woodpeck;1981;Amenip (Palcom Queen River);;;
3;Platform;Zupapa!;zupapa;2001;SNK;;;
1;Platform;Zwackery;zwackery;1984;Bally Midway;;bad controls (too sensitive + deadzone);
3;Puzzle;4 En Raya (set 1);4enraya;1990;IDSA;;;
3;Puzzle;Agress - Missile Daisenryaku (Japan);agress;1991;Palco;;;
3;Puzzle;Aqua Rush (Japan, AQ1/VER.A1);aquarush;1999;Namco;;;
3;Puzzle;Aquarium (US);aquarium;1996;Excellent System;;;
1;Puzzle;Ataxx (rev 5);ataxx;1990;Leland Corporation;;bad controls (too sensitive + deadzone);
3;Puzzle;Atomic Point (Korea);atomicp;1990;Philko;;;
3;Puzzle;Baku Baku Animal (J 950407 V1.000);bakubaku;1995;Sega;;;
3;Puzzle;Balloon Brothers;ballbros;1992;East Technology;;;
3;Puzzle;Bang Bang Ball (v1.05);bangball;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;;
3;Puzzle;Battle Balls (US);batlballu;1995;Seibu Kaihatsu (Fabtek license);;very long load on first launch;
3;Puzzle;BeatHead (prototype);beathead;1993;Atari Games;;;
3;Puzzle;Block Hole;blockhl;1989;Konami;;;
3;Puzzle;Block Out (set 1);blockout;1989;Technos Japan / California Dreams;;;
3;Puzzle;Bloxeed (Japan) (FD1094 317-0139);bloxeed;1989;Sega;;;
3;Puzzle;Borench (set 1);borench;1990;Sega;;;
3;Puzzle;Bouncing Balls;bballs;1991;Comad;;;
3;Puzzle;Boxy Boy (World, SB2);boxyboy;1990;Namco;;;
3;Puzzle;Candy Candy;candy;1999;Eolith;;;
3;Puzzle;Cannon Ball (Yun Sung, horizontal);cannball;1995;Yun Sung / Soft Vision;;;
3;Puzzle;Carrera (Version 6.7);carrera;19??;BS Electronics;;;
3;Puzzle;Chain Reaction (World, Version 2.2, 1995.09.25);chainrec;1995;Data East Corporation;;;
3;Puzzle;Chicken Shift;cshift;1984;Bally/Sente;;;
3;Puzzle;China Town (Japan);chinatwn;1991;Data East Corporation;;;
3;Puzzle;Cleopatra Fortune (Ver 2.1J 1996/09/05);cleopatr;1996;Taito Corporation;;;
2;Puzzle;Columns '97 (JET 961209 V1.000);colmns97;1996;Sega;;no sound due to imperfect emulation;
3;Puzzle;Columns (World);columns;1990;Sega;;;
3;Puzzle;Columns II: The Voyage Through Time (World);columns2;1990;Sega;;;
3;Puzzle;Command War - Super Special Battle & War Game (Ver 0.0J, prototype);commandw;1992;Taito Corporation;;;
3;Puzzle;Cookie & Bibi (set 1);cookbib;1995;SemiCom;;;
3;Puzzle;Cookie & Bibi 2 (set 1);cookbib2;1996;SemiCom;;;
3;Puzzle;Cookie & Bibi 3;cookbib3;1997;SemiCom;;;
3;Puzzle;Cosmo Gang the Puzzle (US);cgangpzl;1992;Namco;;;
3;Puzzle;Crazy Cross (ver EAA);crzcross;1994;Konami;;;
3;Puzzle;Cross Pang;crospang;1998;F2 System;;;
3;Puzzle;Cue Brick (World, version D);cuebrick;1989;Konami;;;
3;Puzzle;Deroon DeroDero (earlier);deroon;1995;Tecmo;;;
3;Puzzle;Dharma Doujou;dharma;1994;Metro;;;
3;Puzzle;Dolmen;dolmen;1995;Afega;;;
3;Puzzle;Egg Hunt;egghunt;1995;Invi Image;;;
3;Puzzle;Emeraldia (World);emeralda;1993;Namco;;;
3;Puzzle;Final Tetris;finalttr;1993;Jeil Computer System;;;
3;Puzzle;Flash Point (set 2, Japan) (FD1094 317-0127A);fpoint;1989;Sega;;;
3;Puzzle;Flip Maze (V2.04J 1999/09/02 20:00);flipmaze;1999;MOSS / Taito;;very long load on first launch;
3;Puzzle;Freeze (Atari) (prototype, English voice, 96/10/25);freezeat;1996;Atari Games;;;
3;Puzzle;Ghostlop (prototype);ghostlop;1996;Data East Corporation;;;
3;Puzzle;Golden Fire II;gfire2;1992;Topis Corp;;;
3;Puzzle;Grand Tour (V100U);grndtour;1993;IGS;;;
3;Puzzle;Gulun.Pa! (Japan 931220 L) (prototype);gulunpa;1993;Capcom;;;
3;Puzzle;Gunpey (Japan);gunpey;2000;Bandai / Banpresto;;;
3;Puzzle;Gururin;gururin;1994;Face;;;
3;Puzzle;Guts'n (Japan);gutsn;2000;Kaneko / Kouyousha;;;
3;Puzzle;Gyakuten!! Puzzle Bancho (Japan);pbancho;1996;Fuuki;;;
1;Puzzle;Hanabi de Doon! - Don-chan Puzzle;doncdoon;2003;Aruze;;lags a lot, bad ratio;
3;Puzzle;Hatch Catch;htchctch;1995;SemiCom;;;
3;Puzzle;Hatris (US);hatris;1990;Video System Co.;;;
3;Puzzle;Hebereke no Popoon (Japan);heberpop;1994;Sunsoft / Atlus;;;
3;Puzzle;Hexion (Japan ver JAB);hexion;1992;Konami;;;
3;Puzzle;Hot Mind (Hard Times hardware);hotmind;1995;Playmark;;;
3;Puzzle;Karian Cross (Rev. 1.0);karianx;1996;Deniam;;;
3;Puzzle;Klax (version 6);klax;1989;Atari Games;;;
3;Puzzle;Kokontouzai Eto Monogatari (Japan);eto;1994;Visco;;;
0;Puzzle;Kollon (V2.04JA 2003/11/01 12:00);kollon;2003;Taito;;no launch after chd load, unsupported;
0;Puzzle;Kono Tako (10021 Ver.A);konotako;2003;Mitchell;;unsupported;
1;Puzzle;Kurukuru Fever;kurufev;2003;Aruze / Takumi;;lags a lot, bad ratio;
3;Puzzle;Land Maker (Ver 2.02O 1998/06/02);landmakr;1998;Taito Corporation;;;
1;Puzzle;Lemmings (US prototype);lemmings;1991;Data East USA;;bad controls (too sensitive + deadzone);
3;Puzzle;Let's Attack Crazy Cross (GV027 Asia 1.10);lacrazyc;1996;Konami;;;
3;Puzzle;Linky Pipe;linkypip;1998;Eolith;;;
3;Puzzle;Loco-Motion;locomotn;1982;Konami (Centuri license);;;
3;Puzzle;Logic Pro (Japan);logicpro;1996;Deniam;;;
3;Puzzle;Logic Pro 2 (Japan);logicpr2;1997;Deniam;;;
3;Puzzle;Logic Pro Adventure (Japan);lpadv;1999;Amuse World;;;
3;Puzzle;Lot Lot;lotlot;1985;Irem (licensed from Tokuma Shoten);;;
3;Puzzle;Magic Bubble;magicbub;199?;Yun Sung;;;
3;Puzzle;Magical Drop II;magdrop2;1996;Data East Corporation;;;
3;Puzzle;Magical Drop III;magdrop3;1997;Data East Corporation;;;
1;Puzzle;Magical Tetris Challenge (981009 Japan);mtetrisc;1998;Capcom;;lags a lot;
3;Puzzle;Mang-Chi;mangchi;2000;Afega;;;
3;Puzzle;Maniac Square (protected, Version 1.0, Checksum DEEE);maniacsq;1996;Gaelco;;;
3;Puzzle;Mausuke no Ojama the World (J 960314 V1.000);mausuke;1996;Data East;;;
3;Puzzle;Money Puzzle Exchanger / Money Idol Exchanger;miexchng;1997;Face;;;
3;Puzzle;Monster Slider (Japan);mslider;1997;Visco / Datt Japan;;;
3;Puzzle;Mosaic;mosaic;1990;Space;;;
3;Puzzle;Mouja (Japan);mouja;1996;Etona;;;
3;Puzzle;Mouse Shooter GoGo;msgogo;1995;Metro;;;
3;Puzzle;Naname de Magic! (Japan);naname;1994;Atlus;;;
3;Puzzle;Neratte Chu;nratechu;1996;Seta;;;
3;Puzzle;New Cross Pang;newxpang;1999;F2 System;;;
3;Puzzle;Oh My God! (Japan);ohmygod;1993;Atlus;;;
3;Puzzle;Orbs (10/7/94 prototype?);orbs;1994;American Sammy;;;
3;Puzzle;Otenki Kororin (V2.01J 2001/07/02 10:00);otenki;2001;Takumi;;very long foad on first launch;
3;Puzzle;Palamedes (US);palamed;1990;Hot-B Co., Ltd.;;;
3;Puzzle;Panic Bomber;panicbom;1994;Eighting / Hudson;;;
0;Puzzle;Panikuru Panekuru (Japan, PPA1 Ver.A);panikuru;2002;Namco;;stuck while loading;
3;Puzzle;Peggle (Joystick, v1.0);peggle;1991;Strata/Incredible Technologies;;;
3;Puzzle;Phozon (Japan);phozon;1983;Namco;;;
1;Puzzle;Pipe Dream (World);pipedrm;1990;Video System Co.;;missing controls;
3;Puzzle;Pipeline;pipeline;1990;Daehyun Electronics;;low sound;
3;Puzzle;Pitapat Puzzle;pitapat;1997;F2 System;;;
3;Puzzle;Plotting (World set 1);plotting;1989;Taito Corporation Japan;;;
3;Puzzle;Pnickies (Japan 940608);pnickj;1994;Capcom;;;
3;Puzzle;Pochi and Nyaa (Ver 2.02);pnyaa;2003;Aiky / Taito;;;
3;Puzzle;Poitto! (revision D);poitto;1993;Metro / Able Corp.;;;
3;Puzzle;Pop'n Pop (Ver 2.07O 1998/02/09);popnpop;1997;Taito Corporation;;;
3;Puzzle;Poto Poto (Japan, Rev A);potopoto;1994;Sega;;;
3;Puzzle;Pururun;pururun;1995;Metro / Banpresto;;;
3;Puzzle;Pushman (Korea, set 1);pushman;1990;Comad;;;
3;Puzzle;Puyo Puyo (World);puyo;1992;Compile / Sega;;;
3;Puzzle;Puyo Puyo 2 (Japan);puyopuy2;1994;Compile (Sega license);;;
3;Puzzle;Puyo Puyo Sun (J 961115 V0.001);puyosun;1996;Compile;;;
3;Puzzle;Puzz Loop (Europe, v0.94);puzzloop;1998;Mitchell;;;
3;Puzzle;Puzz Loop 2 (Euro 010302);pzloop2;2001;Mitchell (Capcom license);;;
3;Puzzle;Puzzle & Action: Ichidant-R (World);ichir;1994;Sega;;;
3;Puzzle;Puzzle & Action: Sando-R (J 951114 V1.000);sandor;1995;Sega;;;
3;Puzzle;Puzzle & Action: Tant-R (Japan);tantr;1992;Sega;;;
3;Puzzle;Puzzle Bobble / Bust-A-Move (Neo-Geo, NGM-083);pbobblen;1994;Taito;;;
3;Puzzle;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);pbobbl2n;1999;Taito (SNK license);;;
3;Puzzle;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);pbobble3;1996;Taito Corporation;;;
3;Puzzle;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);pbobble4;1997;Taito Corporation;;;
3;Puzzle;Puzzle De Bowling (Japan);pzlbowl;1999;MOSS / Nihon System;;;
3;Puzzle;Puzzle De Pon!;puzzledp;1995;Visco;;;
3;Puzzle;Puzzle De Pon! R!;puzzldpr;1997;Visco;;;
3;Puzzle;Puzzle King (Dance & Puzzle);puzzlekg;1998;Eolith;;;
3;Puzzle;Puzzle Star / Mohuan Xingzuo (ver. 100MG, 09/30/99 build);puzlstar;1999;IGS (Metro license);;;
3;Puzzle;Puzzle Uo Poko (International);uopoko;1998;Cave (Jaleco license);;;
3;Puzzle;Puzzle! Mushihime-Tama (2005/09/09.MASTER VER);mushitam;2005;Cave (AMI license);;;
3;Puzzle;Puzzled / Joy Joy Kid (NGM-021 ~ NGH-021);joyjoy;1990;SNK;;;
3;Puzzle;Puzzli;puzzli;1995;Metro / Banpresto;;;
3;Puzzle;Puzzli 2 / Pao Pao Yu (ver. 100);puzzli2;1999;IGS (Metro license);;;
3;Puzzle;Puzznic (World);puzznic;1989;Taito Corporation Japan;;;
3;Puzzle;Qwak (prototype);qwak;1982;Atari;;;
1;Puzzle;Reel Fun (Version 7.03);reelfun;1986;Grayhound Electronics;;how to launch game ?;
3;Puzzle;Risky Challenge;riskchal;1993;Irem;;;
3;Puzzle;Rolling Crush (version 1.07.E - 1999/02/11, Trust license);rolcrush;1999;SemiCom / Exit (Trust license);;;
3;Puzzle;RyuKyu (Rev A, Japan) (FD1094 317-5023A);ryukyu;1990;Success / Sega;;;
3;Puzzle;Sadari (Japan, NTC license);sadari;1993;Dooyong (NTC license);;;
3;Puzzle;SegaSonic Bros. (prototype, hack);ssonicbr;1992;hack;;;
3;Puzzle;Sen-Know (Japan);senknow;1999;Kaneko / Kouyousha;;;
3;Puzzle;Senkyu (Japan, newer);senkyu;1995;Seibu Kaihatsu;;very long load on first launch;
3;Puzzle;Shanghai (World);shanghai;1988;Sunsoft;;;
