Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
0;Misc;Dangerous Dungeons (set 1);ddungeon;1992;Game Room;;Romset is unknown;
3;Misc;Dark Planet;darkplnt;1982;Stern;;;
3;Misc;Demolition Derby (MCR-3 Mono Board Version);demoderm;1984;Bally Midway;;;
3;Misc;Desert Dan;desertdn;1982;Video Optics;;;
3;Misc;Devil Fish;devilfsh;1982;Artic;;;
3;Misc;Diamond Run;diamond;1985;KH Video;;;
3;Misc;Dice - The Dice Game!;dicegame;199?;bootleg (Tuning);;;
3;Misc;Dig Dug (rev 2);digdug;1982;Namco;Miscellaneous;;
3;Misc;Dig Dug II (New Ver.);digdug2;1985;Namco;;;
3;Misc;Digger Man;diggerma;2000;Kyle Hodgetts;;;
3;Misc;Dingo;dingo;1983;Ashby Computers and Graphics LTD. (Jaleco license);;;
3;Misc;Disco No.1;disco;1982;Data East;Miscellaneous;;
3;Misc;Discs of Tron (Upright);dotron;1983;Bally Midway;;;
3;Misc;Diver Boy;diverboy;1992;Electronic Devices Italy;;;
3;Misc;Do! Run Run (set 1);dorunrun;1984;Universal;;;
3;Misc;Dock Man;dockman;1982;Taito Corporation;;;
3;Misc;Domino Man;domino;1982;Bally Midway;;;
3;Misc;Dommy;dommy;198?;Technos;;;
2;Misc;Dora-chan (Japan);dorachan;1980;Alpha Denshi Co. / Craul Denshi;;no sound due to imperfect emulation;
3;Misc;Dorodon (set 1);dorodon;1982;Falcon;;;
3;Misc;Dream Shopper;dremshpr;1982;Sanritsu;;;
3;Misc;Dynablaster / Bomber Man;dynablst;1991;Irem (licensed from Hudson Soft);M90;;
3;Misc;Eggor;eggor;1982;Telko;;;
3;Misc;Elevator Action (5 pcb version, 1.1);elevator;1983;Taito Corporation;;;
3;Misc;Elevator Action Returns (Ver 2.2O 1995/02/20);elvactr;1994;Taito Corporation Japan;;;
1;Misc;Exterminator;exterm;1989;Gottlieb / Premier Technology;;can't move hand;
3;Misc;Exvania (World);exvania;1992;Namco;;;
3;Misc;Eyes (Digitrex Techstar);eyes;1982;Digitrex Techstar (Rock-ola license);;;
3;Misc;Fantasy (US);fantasyu;1981;SNK (Rock-Ola license);;;
3;Misc;Fast Lane;fastlane;1987;Konami;;;
3;Misc;Fire Ball (FM Work);fball;1992;FM Work;;;
3;Misc;Fire Trap (US, set 1);firetrap;1986;Wood Place Inc. (Data East USA license);;;
3;Misc;Fitter;fitter;1981;Taito Corporation;;;
3;Misc;Flipper Jack;flipjack;1983;Jackson Co., Ltd.;;;
3;Misc;Fly-Boy;flyboy;1982;Kaneko;Miscellaneous;;
3;Misc;Flying Ball (DECO Cassette) (US);cflyball;1985;Data East Corporation;;Needs to wait 143s before game starts;
3;Misc;Food Fight (rev 3);foodf;1982;General Computer Corporation (Atari license);;;
3;Misc;Free Kick (NS6201-A 1987.10);freekick;1987;Nihon System (Merit license);Miscellaneous;;
3;Misc;Freeze;freeze;1984;Cinematronics;Jack the Giant;;
3;Misc;Gee Bee (Japan);geebee;1978;Namco;;;
3;Misc;Genix Family;genix;1994;NIX;;;
3;Misc;Ghox (joystick);ghoxj;1991;Toaplan;;needs parent rom ghox;
3;Misc;Gigas (MC-8123, 317-5002);gigas;1986;Sega;;;
3;Misc;Gigas Mark II (MC-8123, 317-5002) [Please use gigasm2b instead!];gigasm2;1986;SEGA;;;
3;Misc;Goindol (World);goindol;1987;SunA;;;
3;Misc;Got-cha Mini Game Festival;gotcha;1997;Dongsung / Para;Miscellaneous;Controls not working at all;
3;Misc;Grasspin;grasspin;1983;[Zilec Electronics] Jaleco;;;
3;Misc;Gridlee;gridlee;1983;Videa;;;
3;Misc;Gunbarich;gnbarich;2001;Psikyo;PS5V2;;
3;Misc;Guzzler;guzzler;1983;Tehkan;;;
2;Misc;Head On (2 players);headon;1979;Gremlin;;no sound due to imperfect emulation;
2;Misc;Heiankyo Alien;heiankyo;1979;Denki Onkyo;;no sound due to imperfect emulation;
2;Misc;Hero;hero;1984;Century Electronics / Seatongrove Ltd;;use clone herodku, no sound;
3;Misc;Hopping Mappy;hopmappy;1986;Namco;System 86;;
3;Misc;Hot Shocker;hotshock;1982;E.G. Felaco (Domino license);;;
3;Misc;Hyper Pacman;hyperpac;1995;SemiCom;Kaneko Pandora;;
3;Misc;I'm Sorry (315-5110, US);imsorry;1985;Coreland / Sega;;;
3;Misc;Insector (prototype);insector;1982;Gottlieb;;;
3;Misc;Itazura Tenshi (Japan);itaten;1984;Nichibutsu / Alice;;;
0;Misc;Ixion (prototype);ixion;1983;Sega;;unsupported;
3;Misc;Jack the Giantkiller (set 1);jack;1982;Hara Industries (Cinematronics license);;;
3;Misc;Jin;jin;1982;Falcon;;;
3;Misc;Joinem;joinem;1983;Global Corporation;;;
3;Misc;Jolly Jogger;jollyjgr;1982;Taito Corporation;;;
3;Misc;Journey;journey;1983;Bally Midway;;;
3;Misc;Joust (White/Green label);joust;1982;Williams;;Needs reset to launch;
3;Misc;Jr. Pac-Man (11/9/83);jrpacman;1983;Bally Midway;;;
3;Misc;Jumping Break (set 1);jmpbreak;1999;F2 System;;;
3;Misc;Jumping Pop (Nics, Korean hack of Plump Pop);jpopnics;1992;Nics;Miscellaneous;;
3;Misc;Jungler;jungler;1981;Konami;;;
3;Misc;Kamikaze Cabbie;kamikcab;1984;Data East Corporation;;;
3;Misc;Kick (upright);kick;1981;Midway;;;
3;Misc;Kick Boy;kickboy;1983;Nichibutsu;;;
3;Misc;Kid no Hore Hore Daisakusen;horekid;1987;Nichibutsu;;;
2;Misc;Knightmare (prototype);kngtmare;1983;Gottlieb;;no sound due to imperfect emulation;
3;Misc;Kram (set 1);kram;1982;Taito America Corporation;;Needs reset to launch;
3;Misc;Krull;krull;1983;Gottlieb;;;
3;Misc;Lady Bug;ladybug;1981;Universal;;;
3;Misc;Lady Frog;ladyfrog;1990;Mondial Games;;;
3;Misc;Last Survivor (Japan) (FD1094 317-0083);lastsurv;1989;Sega;X-Board;;
3;Misc;Levers;levers;1983;Rock-ola;;;
3;Misc;Libble Rabble;liblrabl;1983;Namco;;;
3;Misc;Lock'n'Chase;lnc;1981;Data East Corporation;;;
3;Misc;Lost Tomb (Easy);losttomb;1982;Stern;;;
3;Misc;Lunar Lander (rev 2);llander;1979;Atari;;;
3;Misc;Macho Mouse;machomou;1982;Techstar;;;
3;Misc;Manhattan (DECO Cassette) (Japan);cmanhat;1981;Data East Corporation;;Needs to wait 95s before game start;
3;Misc;Marble Madness II (prototype);marblmd2;1991;Atari Games;;;
3;Misc;Marvin's Maze;marvins;1983;SNK;;;
3;Misc;Maze Invaders (prototype);mazeinv;1981;Atari;;;
3;Misc;Megumi Rescue;megrescu;1987;Sega / Exa;;;
3;Misc;Meikyu Jima (Japan);kikcubic;1988;Irem;Miscellaneous;;
3;Misc;Metal Freezer;metlfrzr;1989;Seibu;;;
3;Misc;Metro-Cross (set 1);metrocrs;1985;Namco;Miscellaneous;;
3;Misc;Mighty! Pang (Euro 001010);mpang;2000;Mitchell (Capcom license);CPS2;;
3;Misc;Mikie;mikie;1984;Konami;GX469;;
3;Misc;Minesweeper;mineswpr;1977;Amutech;;;
3;Misc;Minky Monkey;mmonkey;1982;Technos Japan / Roller Tron;;;
3;Misc;Missile Command (rev 3);missile;1980;Atari;;;
3;Misc;Mogu Chan (bootleg?);moguchan;1982;Orca (Eastern Commerce Inc. license);;;
3;Misc;Money Money (set 1);monymony;1983;Zaccaria;;;
3;Misc;Monita to Rimoko no Head On Channel (prototype, hack);headonch;1994;hack;;;
2;Misc;Monkey Magic;mmagic;1979;Nintendo;;no sound due to imperfect emulation;
3;Misc;Monsters World (bootleg of Super Pang);mstworld;1994;bootleg (TCH);Miscellaneous;;
3;Misc;More More;moremore;1999;SemiCom / Exit;Kaneko Pandora;;
3;Misc;More More Plus;moremorp;1999;SemiCom / Exit;Kaneko Pandora;;
3;Misc;Motos;motos;1985;Namco;;;
3;Misc;Mr. Dig;mrdig;2000;Sun;;;
3;Misc;Mr. Jong (Japan);mrjong;1983;Kiwako;;;
3;Misc;Mr. Kicker (F-E1-16-010 PCB);mrkicker;2001;SemiCom;;;
3;Misc;Mr. TNT;mrtnt;1982;Telko;;;
3;Misc;Mrs. Dynamite;mrsdyna;1982;Universal;;;
3;Misc;Ms PacMan Twin (Argentina);mspactwin;1992;SUSILU;;;
3;Misc;Ms. Pac-Man;mspacman;1981;Midway / General Computer Corporation;Pac-man;;
3;Misc;Music Ball;musicbal;1988;Tecfri / Desystem S.A.;;;
3;Misc;Mustache Boy (Japan);mustache;1987;Seibu Kaihatsu (March license);;;
3;Misc;Mysterious Stones - Dr. John's Adventure;mystston;1984;Technos Japan;Miscellaneous;;
3;Misc;NATO Defense;natodef;1982;Pacific Novelty;;;
3;Misc;NATO Defense (alternate mazes);natodefa;1982;Pacific Novelty;;;
3;Misc;Naughty Boy;naughtyb;1982;Jaleco;;;
3;Misc;Neo Bomberman;neobombe;1997;Hudson;Neo Geo MVS;;
3;Misc;Net Wars;netwars;1983;Orca (Esco Trading Co license);;;
3;Misc;New Sinbad 7;newsin7;1983;ATW USA, Inc.;;;
3;Misc;Nibbler (rev 9);nibbler;1982;Rock-Ola;;;
3;Misc;Oli-Boo-Chu;olibochu;1981;Irem / GDI;;;
3;Misc;Omega;omega;1986;Nihon System;;;
3;Misc;OOPArts (prototype, joystick hack);ooparts;1992;hack;;;
3;Misc;Opa Opa (MC-8123, 317-0042);opaopa;1987;Sega;;;
3;Misc;Pac & Pal;pacnpal;1983;Namco;;;
3;Misc;Pac-Man Plus;pacplus;1982;Namco (Midway license);Pac-man;;
3;Misc;Pac-Mania;pacmania;1987;Namco;;;
3;Misc;Pack'n Bang Bang (prototype);packbang;1994;Kaneko;Kaneko16;;
3;Misc;Pang (World);pang;1989;Mitchell;Miscellaneous;;
3;Misc;Pang! 3 (Euro 950601);pang3;1995;Mitchell;CPS1;;
3;Misc;Panic Street (Japan);panicstr;1999;Kaneko;Miscellaneous;;
3;Misc;Pasha Pasha 2 [Incomplete sound];pasha2;1998;Dong Sung;;;
3;Misc;Pass;pass;1992;Oksan;;;
3;Misc;Pastel Island (Japan, prototype);pastelis;1993;Visco;;;
3;Misc;Pata Pata Panic;patapata;1993;Atlus;;;
3;Misc;Pengo (set 1 rev c);pengo;1982;Sega;;;
3;Misc;Performan (Japan);perfrman;1985;Toaplan / Data East Corporation;;;
3;Misc;Pickin';pickin;1983;Valadon Automation;;;
3;Misc;Pinball Action (set 1);pbaction;1985;Tehkan;;;
3;Misc;Pinbo (set 1);pinbo;1984;Jaleco;;;
3;Misc;Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1);pipibibs;1991;Toaplan;Toaplan GP9001;;
3;Misc;Pirate Ship Higemaru;higemaru;1984;Capcom;Miscellaneous;;
3;Misc;PlayBall! (prototype);playball;1983;Williams;;;
3;Misc;Plump Pop (Japan);plumppop;1987;Taito Corporation;Miscellaneous;;
3;Misc;Pokonyan (Japan 940322);pokonyan;1994;Capcom;;;
3;Misc;Poosho Poosho;poosho;1999;F2 System;;;
3;Misc;Pop 'n Bounce / Gapporin;popbounc;1997;Video System Co.;Neo Geo MVS;;
3;Misc;Pop Flamer (protected);popflame;1982;Jaleco;;;
3;Misc;Pop's Pop's;popspops;1999;Afega;;;
3;Misc;Porky;porky;1985;Shinkai Inc. (Magic Eletronics Inc. license);;;
3;Misc;Power Surge;psurge;1988;Vision Electronics;;;
3;Misc;Puchi Carat (Ver 2.02O 1997/10/29);puchicar;1997;Taito Corporation;;;
3;Misc;Puzzle Break;pzlbreak;1997;SemiCom / Tirano;Kaneko Pandora;;
3;Misc;Q*bert (US set 1);qbert;1982;Gottlieb;Miscellaneous;;
3;Misc;Q*bert's Qubes;qbertqub;1983;Mylstar;Miscellaneous;;
3;Misc;Quantum (rev 2);quantum;1982;General Computer Corporation (Atari license);;;
3;Misc;Quester (Japan);quester;1987;Namco;;;
3;Misc;Raiders5;raiders5;1985;UPL;;;
3;Misc;Raimais (World);raimais;1988;Taito Corporation Japan;;;
3;Misc;Rampage (Rev 3, 8/27/86);rampage;1986;Bally Midway;;;
3;Misc;Rampage: World Tour (rev 1.3);rmpgwt;1997;Midway;;;
3;Misc;Rampart (Joystick, bigger ROMs);rampart2p;1990;Atari Games;;;
3;Misc;Rampart (Trackball);rampart;1990;Atari Games;;;
1;Misc;Reactor;reactor;1982;Gottlieb;;bad controls (too sensitive);
3;Misc;Reaktor (Track & Field conversion);reaktor;1987;Zilec;;;
3;Misc;Ribbit!;ribbit;1991;Sega;;;
3;Misc;Riddle of Pythagoras (Japan);ridleofp;1986;Sega / Nasco;;;
3;Misc;River Patrol (Japan);rpatrol;1981;Orca;;;
3;Misc;Robotron: 2084 (Solid Blue label);robotron;1982;Williams / Vid Kidz;;needs reset to launch;
2;Misc;Rock Climber;rockclim;1981;Taito;;Partial controls ?;
3;Misc;Rock Duck (prototype?);rockduck;1983;Datel SAS;;;
3;Misc;Rock'n 3 (Japan);rockn3;1999;Jaleco;Miscellaneous;;
3;Misc;Rock'n 4 (Japan, prototype);rockn4;2000;Jaleco / PCCWJ;Miscellaneous;;
3;Misc;Rock'n Tread (Japan);rockn;1999;Jaleco;Miscellaneous;;
3;Misc;Rock'n Tread 2 (Japan);rockn2;1999;Jaleco;Miscellaneous;;
3;Misc;Rompers (Japan, new version (Rev B));rompers;1989;Namco;;;
3;Misc;Rootin' Tootin' / La-Pa-Pa (DECO Cassette) (US);clapapa;1983;Data East Corporation;;Needs to wait 112s before game start;
3;Misc;Round-Up;roundup;1981;Taito Corporation (Amenip/Centuri license);;;
3;Misc;Route 16 (Sun Electronics, set 1);route16;1981;Sun Electronics;;;
3;Misc;Rumba Lumber;rumba;1984;Taito;;;
3;Misc;Safari Rally (World);safarir;1979;SNK (Taito license);;Needs samples;
3;Misc;Scrambled Egg;scregg;1983;Technos;;;
3;Misc;Sel Feena;selfeena;1991;East Technology;Taito B System;;
3;Misc;Shark Attack;sharkatt;1980;Pacific Novelty;;;
3;Misc;Snap Jack;snapjack;1982;Universal;;;
3;Misc;Snapper (Korea);snapper;1990;Philko;;;
0;Misc;Snezhnaja Koroleva;koroleva;198?;Terminal;;Romset is unknown;
3;Misc;Sokonuke Taisen Game (Japan);sokonuke;1995;Sammy Industries;Seta;;
3;Misc;Solar Fox (upright);solarfox;1981;Bally Midway;;;
3;Misc;Sotsugyo Shousho;sotsugyo;1995;Mitchell (Atlus license);DECO IC16;;
3;Misc;Spatter (315-5xxx);spatter;1984;Sega;;;
3;Misc;Speed Ball (set 1);speedbal;1987;Tecfri / Desystem S.A.;;;
3;Misc;Speed Coin (prototype) [Prototype];spdcoin;1984;Stern;;;
3;Misc;Splat!;splat;1982;Williams;;needs reset to launch;
3;Misc;Super Bishi Bashi Championship (ver JAA, 2 Players);sbishi;1998;Konami;Miscellaneous;;Imperfect gfx (bad priorities)
3;Misc;Super Locomotive (Rev.A);suprloco;1982;Sega;Miscellaneous;;
3;Misc;Super Mouse;suprmous;1982;Taito Corporation;;;
3;Misc;Super Pac-Man;superpac;1982;Namco;;;
3;Misc;Super Pang (World 900914);spang;1990;Mitchell;Miscellaneous;;
3;Misc;Susume! Mile Smile / Go Go! Mile Smile (newer);gogomile;1995;Fuuki;;;
3;Misc;Tapper (Budweiser, 1/27/84);tapper;1983;Bally Midway;;;
3;Misc;Taxi Driver;taxidriv;1984;Graphic Techno;;;
3;Misc;The Electric Yo-Yo (set 1);elecyoyo;1982;Taito America Corporation;;Needs to rest game;
3;Misc;The Hand;thehand;1981;T.I.C.;;needs samples;
3;Misc;The Irritating Maze / Ultra Denryu Iraira Bou;irrmaze;1997;SNK / Saurus;Neo Geo MVS;;
3;Misc;The Outfoxies (World, OU2);outfxies;1994;Namco;;;
3;Misc;The Pit;thepit;1982;Zilec Electronics;;;
3;Misc;The Three Stooges In Brides Is Brides (set 1);3stooges;1984;Mylstar;;;
3;Misc;The Tower (DECO Cassette) (Europe?);ctower;1981;Data East Corporation;;;
3;Misc;The Tower of Druaga (New Ver.);todruaga;1984;Namco;;;
3;Misc;Thief;thief;1981;Pacific Novelty;;;
3;Misc;Thunder & Lightning;thunderl;1990;Seta;Seta;;
3;Misc;Timber;timber;1984;Bally Midway;;;
3;Misc;Time Scanner (set 2, System 16B);timescan;1987;Sega;System 16B;;
3;Misc;Time Tunnel;timetunl;1982;Taito Corporation;;;
3;Misc;Tinkle Pit (Japan);tinklpit;1993;Namco;;;
0;Misc;Toffy;toffy;1993;Midas;;Romset is unknown;
3;Misc;Tom Tom Magic;tomagic;1997;Hobbitron T.K.Trading Co. Ltd.;;;
3;Misc;Touche Me (set 1);toucheme;19??;<unknown>;;;
3;Misc;Tournament Arkanoid (US);arkatour;1987;Taito America Corporation (Romstar license);Arkanoid;;
3;Misc;Toypop;toypop;1986;Namco;;;
3;Misc;Treasure Island (DECO Cassette) (US) (set 1);ctisland;1981;Data East Corporation;;Needs to wait 107s before game start;
3;Misc;Triple Fun;triplfun;1993;bootleg;;;
3;Misc;Triple Punch (set 1);triplep;1982;KKI;;;
3;Misc;Trog (rev LA5 3/29/91);trog;1990;Midway;;;
3;Misc;Tron (8/9);tron;1982;Bally Midway;;;
3;Misc;Turpin;turpin;1981;Konami (Sega license);;;
3;Misc;Turtles;turtles;1981;Konami (Stern license);;;
3;Misc;Tutankham;tutankhm;1982;Konami;GX350;;
3;Misc;Twin Brats (set 1);twinbrat;1995;Elettronica Video-Games S.R.L.;;;
3;Misc;Twin Squash;twinsqua;1991;Sega;;;
3;Misc;Twinkle (set 1);twinkle;1997;SemiCom;;;
3;Misc;Tylz (prototype);tylz;1982;Mylstar;;;
3;Misc;Ufo Senshi Yohko Chan (MC-8123, 317-0064);ufosensi;1988;Sega;;;
3;Misc;Uncle Poo;unclepoo;1983;Diatec;;;
3;Misc;Van-Van Car;vanvan;1983;Sanritsu;;;
3;Misc;VS Block Breaker (Europe);vblokbrk;1997;Kaneko / Mediaworks;Miscellaneous;needs skns.zip BIOS;
3;Misc;Wall Crash (set 1);wallc;1984;Midcoin;;;
3;Misc;Wally wo Sagase! (rev B, Japan, 2 players, FD1094 317-0197B);wwallyj;1992;Sega;;;
3;Misc;Warlords;warlords;1980;Atari;;;
3;Misc;Wiping;wiping;1982;Nichibutsu;;;
3;Misc;Wit's (Japan);wits;1989;Athena (Visco license);Seta;;
3;Misc;Zeroize (DECO Cassette) (US);czeroize;1983;Data East Corporation;;Need to wait 142s before game start;
3;Misc;Zoo Keeper (set 1);zookeep;1982;Taito America Corporation;;needs reset to launch;
3;Misc;Zzyzzyxx (set 1);zzyzzyxx;1982;Cinematronics / Advanced Microcomputer Systems;;;
3;Platform;Alex Kidd: The Lost Stars (set 2, unprotected);alexkidd;1986;Sega;System 16A;;
3;Platform;Arabian;arabian;1983;Sun Electronics;Miscellaneous;;
3;Platform;Athena;athena;1986;SNK;Miscellaneous;;
3;Platform;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;bonkadv;1994;Kaneko;Kaneko16;;
3;Platform;Bagman;bagman;1982;Valadon Automation;;;
3;Platform;Baluba-louk no Densetsu (Japan);baluba;1986;Able Corp, Ltd.;;;
3;Platform;Bang Bang Busters (2010 NCI release);b2b;2000;Visco;;;
3;Platform;Ben Bero Beh (Japan);benberob;1984;Taito;;;
3;Platform;Biomechanical Toy (Ver. 1.0.1885);biomtoy;1995;Gaelco;Miscellaneous;;
3;Platform;Bionic Commando (Euro);bionicc;1987;Capcom;Miscellaneous;;
3;Platform;Black Tiger;blktiger;1987;Capcom;Miscellaneous;;
3;Platform;Blue's Journey / Raguy (ALM-001 ~ ALH-001);bjourney;1990;Alpha Denshi Co.;Neo Geo MVS;;
3;Platform;Bogey Manor;bogeyman;1985;Technos Japan;;;
3;Platform;Boggy '84;boggy84;1983;Kaneko;;;
3;Platform;Bomb Jack (set 1);bombjack;1984;Tehkan;Bomb Jack;;
3;Platform;Bomb Kick (set 1);bombkick;1998;Yun Sung;Yun Sung 16 Bi;;
3;Platform;Bombjack Twin (set 1);bjtwin;1993;NMK;NMK16;;
3;Platform;Bonanza Bros (US, Floppy DS3-5000-07d? Based);bnzabros;1990;Sega;;;
1;Platform;Bongo;bongo;1983;Jetsoft;;no jump control ?;
3;Platform;Bubble Bobble (Japan, Ver 0.1);bublbobl;1986;Taito Corporation;Taito Misc;;
3;Platform;Bubble Bobble II (Ver 2.6O 1994/12/16);bublbob2;1994;Taito Corporation Japan;;;
3;Platform;Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15);bubblem;1995;Taito Corporation Japan;;;
3;Platform;Burger Time (Data East set 1);btime;1982;Data East Corporation;;;
3;Platform;Bygone (prototype);bygone;1985;Taito Corporation;Miscellaneous;;
3;Platform;Calorie Kun vs Moguranian;calorie;1986;Sega;;;
3;Platform;Caveman Ninja (World ver 4);cninja;1991;Data East Corporation;DECO IC16;;
3;Platform;Chack'n Pop;chaknpop;1983;Taito Corporation;Miscellaneous;;
3;Platform;Chameleon;chameleo;1983;Jaleco;Miscellaneous;;
3;Platform;Circus Charlie (level select, set 1);circusc;1984;Konami;;;
3;Platform;City Connection (set 1);citycon;1985;Jaleco;;;
3;Platform;Come Back Toto;toto;1996;SoftClub;;;
3;Platform;Complex X;complexx;1984;Taito America Corporation;;Needs to reset game;
3;Platform;Crazy Kong;ckong;1981;Kyoei / Falcon;;;
3;Platform;Crazy Kong Part II (set 1);ckongpt2;1981;Falcon;;;
3;Platform;Dark Tower;darktowr;1992;The Game Room;Miscellaneous;;
3;Platform;Diet Go Go (Euro v1.1 1992.09.26);dietgo;1992;Data East Corporation;DECO IC16;;
3;Platform;Don Doko Don (World);dondokod;1989;Taito Corporation Japan;Taito-F2;;
3;Platform;Donkey Kong (US set 1);dkong;1981;Nintendo of America;Miscellaneous;;
3;Platform;Donkey Kong 3 (US);dkong3;1983;Nintendo of America;Miscellaneous;;
3;Platform;Donkey Kong Junior (US set F-2);dkongjr;1982;Nintendo of America;Miscellaneous;;
3;Platform;Dr. Micro;drmicro;1983;Sanritsu;;;
3;Platform;Dream World;dreamwld;2000;SemiCom;;;
3;Platform;Dyna Gear;dynagear;1993;Sammy;;;
3;Platform;Dynamite Bomber (Korea, Rev 1.5);dynabomb;2000;Limenko;;low sound;
3;Platform;Eeekk!;eeekk;1983;Epos Corporation;;;
3;Platform;Fancy World - Earth of Crisis;fncywld;1996;Unico;;;
3;Platform;Fantasy Land (set 1);fantland;19??;Electronic Devices Italy;;;
3;Platform;Flicky (128k Version, 315-5051);flicky;1984;Sega;System 1;;
3;Platform;Frisky Tom (set 1);friskyt;1981;Nichibutsu;;;
3;Platform;Frogger;frogger;1981;Konami;;;
3;Platform;Funky Jet (World, rev 1);funkyjet;1992;Data East (Mitchell license);DECO IC16;;
3;Platform;Ghosts'n Goblins (World? set 1);gng;1985;Capcom;Miscellaneous;;
3;Platform;Ghouls'n Ghosts (World);ghouls;1988;Capcom;CPS1;;
3;Platform;Hard Head;hardhead;1988;SunA;Miscellaneous;;
3;Platform;Hard Head 2 (v2.0);hardhea2;1991;SunA;Miscellaneous;;
3;Platform;Head Panic (ver. 0117, 17/01/2000);hedpanic;2000;ESD;Miscellaneous;;
3;Platform;Hopper Robo;hopprobo;1983;Sega;Miscellaneous;;
3;Platform;Hunchback (set 1);hunchbak;1983;Century Electronics;;use clone hunchbks;
3;Platform;Intrepid (set 1);intrepid;1983;Nova Games Ltd.;;;
3;Platform;J. J. Squawkers;jjsquawk;1993;Athena / Able;Seta;;
3;Platform;Jack Rabbit (set 1);jackrabt;1984;Zaccaria;;;
3;Platform;Joe & Mac Returns (World, Version 1.1, 1994.05.27);joemacr;1994;Data East;Simple 156;;
3;Platform;Jump Bug;jumpbug;1981;Rock-ola;;;
3;Platform;Jump Coaster (World);jumpcoas;1983;Kaneko Elc. Co;;;
3;Platform;Jump Kids;jumpkids;1993;Comad;Miscellaneous;;
3;Platform;Jump Kun (prototype);jumpkun;1984;Kaneko;;;
3;Platform;Jumping Jack;jjack;1984;Universal;;;
3;Platform;Jumping Pop (set 1);jumppop;2001;ESD;Miscellaneous;;
3;Platform;Jungle Hunt (US);jungleh;1982;Taito America Corporation;;;
3;Platform;Jungle King (Japan);junglek;1982;Taito Corporation;;;
3;Platform;Kangaroo;kangaroo;1982;Sun Electronics;;;
3;Platform;Karnov (US, rev 6);karnov;1987;Data East USA;Miscellaneous;;
0;Platform;Konek-Gorbunok;konek;198?;Terminal;;Romset is unknown;
3;Platform;Liquid Kids (World);liquidk;1990;Taito Corporation Japan;Taito-F2;;
3;Platform;Lode Runner - The Dig Fight (ver. B);loderndf;2000;Psikyo;PS4;;
3;Platform;Lode Runner (set 1);ldrun;1984;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner II - The Bungeling Strikes Back;ldrun2;1984;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner III - The Golden Labyrinth;ldrun3;1985;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner IV - Teikoku Karano Dasshutsu (Japan);ldrun4;1986;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Magic Purple;magipur;1996;Unico;;;
3;Platform;Magical Cat Adventure;mcatadv;1993;Wintechno;;;
3;Platform;Magician Lord (NGM-005);maglord;1990;Alpha Denshi Co.;Neo Geo MVS;;
3;Platform;Mappy (US);mappy;1983;Namco;;;
3;Platform;Mario Bros. (US, Revision F);mario;1983;Nintendo of America;Miscellaneous;;
3;Platform;Marvel Land (US);marvland;1989;Namco;;menu lags a little;
3;Platform;Mega Twins (World 900619);mtwins;1990;Capcom;CPS1;;
3;Platform;Metal Saver;metlsavr;1994;First Amusement;;;
3;Platform;Mouser;mouser;1983;UPL;;;
3;Platform;Mr. Do!;mrdo;1982;Universal;Miscellaneous;;
3;Platform;Mr. Do's Castle (set 1);docastle;1983;Universal;Miscellaneous;;
3;Platform;Mr. Do's Wild Ride;dowild;1984;Universal;Miscellaneous;;
3;Platform;Mr. Kougar;mrkougar;1984;ATW;;;
3;Platform;Naughty Mouse (set 1);nmouse;1981;Amenip (Palcom Queen River);;;
3;Platform;Nemo (World 901130);nemo;1990;Capcom;CPS1;;
3;Platform;Neo Mr. Do!;neomrdo;1996;Visco;Neo Geo MVS;;
3;Platform;Nightmare in the Dark;nitd;2000;Eleven / Gavaking;Neo Geo MVS;;
3;Platform;Ninja-Kid II / NinjaKun Ashura no Shou (set 1);ninjakd2;1987;UPL;Miscellaneous;;
3;Platform;Ninjakun Majou no Bouken;ninjakun;1984;UPL (Taito license);Miscellaneous;;
3;Platform;Pac-Land (World);pacland;1984;Namco;Miscellaneous;;
3;Platform;Pandora's Palace;pandoras;1984;Konami / Interlogic;GX328;;
3;Platform;Pang Pang;pangpang;1994;Dong Gue La Mi Ltd.;;;
3;Platform;Pang Pom's;pangpoms;1992;Metro;;;
3;Platform;Penguin Brothers (Japan);penbros;2000;Subsino;Newer Seta;;
3;Platform;Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1);cppicf;1984;Data East Corporation;;Need to wait 112s before game start;
3;Platform;Pirate Pete;piratpet;1982;Taito America Corporation;;;
3;Platform;Pitfall II (315-5093);pitfall2;1985;Sega;System 1;;
3;Platform;Ponpoko;ponpoko;1982;Sigma Enterprises Inc.;;;
3;Platform;Popeye (revision D);popeye;1982;Nintendo;Miscellaneous;;
3;Platform;Popper;popper;1983;Omori;;;
3;Platform;Port Man;portman;1982;Taito Corporation (Nova Games Ltd. license);;;
3;Platform;Psychic 5 (World);psychic5;1987;Jaleco / NMK;Miscellaneous;;
3;Platform;Raccoon World;raccoon;1998;Eolith;;;
