Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;Misc;Plump Pop (Japan);plumppop;1987;Taito Corporation;Miscellaneous;;
3;Misc;Pop 'n Bounce / Gapporin;popbounc;1997;Video System Co.;Neo Geo MVS;;
1;Misc;Puchi Carat (Ver 2.02O 1997/10/29);puchicar;1997;Taito Corporation;;Lags a lot;
3;Misc;Puzzle Break;pzlbreak;1997;SemiCom / Tirano;Kaneko Pandora;;
3;Misc;Q*bert (US set 1);qbert;1982;Gottlieb;Miscellaneous;;
3;Misc;Q*bert's Qubes;qbertqub;1983;Mylstar;Miscellaneous;;
3;Misc;Quester (Japan);quester;1987;Namco;;;
3;Misc;Raimais (World);raimais;1988;Taito Corporation Japan;;;
3;Misc;Rampage (Rev 3, 8/27/86);rampage;1986;Bally Midway;;;
1;Misc;Rampage: World Tour (rev 1.3);rmpgwt;1997;Midway;;lags a lot;
0;Misc;Rampart (Joystick);rampart2p;1990;Atari Games;;doesn't launch;
0;Misc;Rampart (Trackball);rampart;1990;Atari Games;;doesn't launch;
3;Misc;Riddle of Pythagoras (Japan);ridleofp;1986;Sega / Nasco;;;
3;Misc;Robotron: 2084 (Solid Blue label);robotron;1982;Williams / Vid Kidz;;needs reset to launch;
2;Misc;Rock Climber;rockclim;1981;Taito;;Partial controls ?;
3;Misc;Rock'n 3 (Japan);rockn3;1999;Jaleco;Miscellaneous;;
3;Misc;Rock'n 4 (Japan, prototype);rockn4;2000;Jaleco / PCCWJ;Miscellaneous;;
3;Misc;Rock'n Tread (Japan);rockn;1999;Jaleco;Miscellaneous;;
3;Misc;Rock'n Tread 2 (Japan);rockn2;1999;Jaleco;Miscellaneous;;
3;Misc;Rompers (Japan, new version (Rev B));rompers;1989;Namco;;;
3;Misc;Rootin' Tootin' / La-Pa-Pa (DECO Cassette) (US);clapapa;1983;Data East Corporation;;Needs to wait 112s before game start;
3;Misc;Rumba Lumber;rumba;1984;Taito;;;
3;Misc;Sel Feena;selfeena;1991;East Technology;Taito B System;;
3;Misc;Snapper (Korea);snapper;1990;Philko;;;
3;Misc;Sokonuke Taisen Game (Japan);sokonuke;1995;Sammy Industries;Seta;;
3;Misc;Solar Fox (upright);solarfox;1981;Bally Midway;;;
3;Misc;Sotsugyo Shousho;sotsugyo;1995;Mitchell (Atlus license);DECO IC16;;
3;Misc;Spatter (315-5xxx);spatter;1984;Sega;;;
3;Misc;Speed Coin (prototype) [Prototype];spdcoin;1984;Stern;;;
3;Misc;Splat!;splat;1982;Williams;;needs reset to launch;
3;Misc;Super Bishi Bashi Championship (ver JAA, 2 Players);sbishi;1998;Konami;Miscellaneous;;Imperfect gfx (bad priorities)
3;Misc;Super Locomotive (Rev.A);suprloco;1982;Sega;Miscellaneous;;
3;Misc;Super Mouse;suprmous;1982;Taito Corporation;;;
3;Misc;Super Pac-Man;superpac;1982;Namco;;;
3;Misc;Super Pang (World 900914);spang;1990;Mitchell;Miscellaneous;;
1;Misc;Susume! Mile Smile / Go Go! Mile Smile (newer);gogomile;1995;Fuuki;;lags a lot;
3;Misc;Tapper (Budweiser, 1/27/84);tapper;1983;Bally Midway;;;
3;Misc;The Electric Yo-Yo (set 1);elecyoyo;1982;Taito America Corporation;;Needs to rest game;
3;Misc;The Irritating Maze / Ultra Denryu Iraira Bou;irrmaze;1997;SNK / Saurus;Neo Geo MVS;;
3;Misc;The Pit;thepit;1982;Zilec Electronics;;;
3;Misc;The Tower of Druaga (New Ver.);todruaga;1984;Namco;;;
3;Misc;Thunder & Lightning;thunderl;1990;Seta;Seta;;
3;Misc;Timber;timber;1984;Bally Midway;;;
3;Misc;Time Scanner (set 2, System 16B);timescan;1987;Sega;System 16B;;
3;Misc;Time Tunnel;timetunl;1982;Taito Corporation;;;
3;Misc;Tournament Arkanoid (US);arkatour;1987;Taito America Corporation (Romstar license);Arkanoid;;
3;Misc;Toypop;toypop;1986;Namco;;;
3;Misc;Treasure Island (DECO Cassette) (US) (set 1);ctisland;1981;Data East Corporation;;Needs to wait 107s before game start;
3;Misc;Triple Punch (set 1);triplep;1982;KKI;;;
3;Misc;Tron (8/9);tron;1982;Bally Midway;;;
3;Misc;Turpin;turpin;1981;Konami (Sega license);;;
3;Misc;Tutankham;tutankhm;1982;Konami;GX350;;
3;Misc;Ufo Senshi Yohko Chan (MC-8123, 317-0064);ufosensi;1988;Sega;;;
1;Misc;VS Block Breaker (Europe);vblokbrk;1997;Kaneko / Mediaworks;Miscellaneous;needs skns.zip BIOS, lags a lot (sh);
3;Misc;Wiping;wiping;1982;Nichibutsu;;;
3;Misc;Wit's (Japan);wits;1989;Athena (Visco license);Seta;;
3;Misc;Zeroize (DECO Cassette) (US);czeroize;1983;Data East Corporation;;Need to wait 142s before game start;
3;Misc;Zoo Keeper (set 1);zookeep;1982;Taito America Corporation;;needs reset to launch;
3;Platform;Alex Kidd: The Lost Stars (set 2, unprotected);alexkidd;1986;Sega;System 16A;;
3;Platform;Arabian;arabian;1983;Sun Electronics;Miscellaneous;;
3;Platform;Athena;athena;1986;SNK;Miscellaneous;;
3;Platform;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;bonkadv;1994;Kaneko;Kaneko16;;
3;Platform;Baluba-louk no Densetsu (Japan);baluba;1986;Able Corp, Ltd.;;;
3;Platform;Biomechanical Toy (Ver. 1.0.1885);biomtoy;1995;Gaelco;Miscellaneous;;
3;Platform;Bionic Commando (Euro);bionicc;1987;Capcom;Miscellaneous;;
3;Platform;Black Tiger;blktiger;1987;Capcom;Miscellaneous;;
3;Platform;Blue's Journey / Raguy (ALM-001 ~ ALH-001);bjourney;1990;Alpha Denshi Co.;Neo Geo MVS;;
3;Platform;Bogey Manor;bogeyman;1985;Technos Japan;;;
3;Platform;Bomb Jack (set 1);bombjack;1984;Tehkan;Bomb Jack;;
3;Platform;Bomb Kick (set 1);bombkick;1998;Yun Sung;Yun Sung 16 Bi;;
3;Platform;Bombjack Twin (set 1);bjtwin;1993;NMK;NMK16;;
0;Platform;Bonanza Bros (US, Floppy DS3-5000-07d? Based);bnzabros;1990;Sega;;No image, no sound;
3;Platform;Bubble Bobble (Japan, Ver 0.1);bublbobl;1986;Taito Corporation;Taito Misc;;
1;Platform;Bubble Bobble II (Ver 2.6O 1994/12/16);bublbob2;1994;Taito Corporation Japan;;lags a lot;
1;Platform;Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15);bubblem;1995;Taito Corporation Japan;;lags a lot;
3;Platform;Burger Time (Data East set 1);btime;1982;Data East Corporation;;;
3;Platform;Bygone (prototype);bygone;1985;Taito Corporation;Miscellaneous;Imperfect sound;
1;Platform;Caveman Ninja (World ver 4);cninja;1991;Data East Corporation;DECO IC16;lags a lot;
3;Platform;Chack'n Pop;chaknpop;1983;Taito Corporation;Miscellaneous;;
3;Platform;Chameleon;chameleo;1983;Jaleco;Miscellaneous;;
3;Platform;Circus Charlie (Centuri);circuscc;1984;Konami (Centuri license);;;
3;Platform;City Connection (set 1);citycon;1985;Jaleco;;;
3;Platform;Complex X;complexx;1984;Taito America Corporation;;Needs to reset game;
1;Platform;Crazy Kong;ckong;1981;Kyoei / Falcon;;Game upside down + graphical bugs;
3;Platform;Dark Tower;darktowr;1992;The Game Room;Miscellaneous;;
3;Platform;Diet Go Go (Euro v1.1 1992.09.26);dietgo;1992;Data East Corporation;DECO IC16;;
3;Platform;Don Doko Don (World);dondokod;1989;Taito Corporation Japan;Taito-F2;;
3;Platform;Donkey Kong (US set 1);dkong;1981;Nintendo of America;Miscellaneous;;
3;Platform;Donkey Kong 3 (US);dkong3;1983;Nintendo of America;Miscellaneous;;
3;Platform;Donkey Kong Junior (US set F-2);dkongjr;1982;Nintendo of America;Miscellaneous;;
3;Platform;Dream World;dreamwld;2000;SemiCom;;;
3;Platform;Dyna Gear;dynagear;1993;Sammy;;;
3;Platform;Fantasy Land (set 1);fantland;19??;Electronic Devices Italy;;;
3;Platform;Flicky (128k Version, 315-5051);flicky;1984;Sega;System 1;;
3;Platform;Frisky Tom (set 1);friskyt;1981;Nichibutsu;;;
3;Platform;Frogger;frogger;1981;Konami;;;
3;Platform;Funky Jet (World, rev 1);funkyjet;1992;Data East (Mitchell license);DECO IC16;;
3;Platform;Ghosts'n Goblins (World? set 1);gng;1985;Capcom;Miscellaneous;;
3;Platform;Ghouls'n Ghosts (World);ghouls;1988;Capcom;CPS1;;
3;Platform;Hard Head;hardhead;1988;SunA;Miscellaneous;;
3;Platform;Hard Head 2 (v2.0);hardhea2;1991;SunA;Miscellaneous;;
3;Platform;Head Panic (ver. 0117, 17/01/2000);hedpanic;2000;ESD;Miscellaneous;;
3;Platform;Hopper Robo;hopprobo;1983;Sega;Miscellaneous;;
0;Platform;Hunchback (set 1);hunchbak;1983;Century Electronics;;doesn't launch;
3;Platform;Intrepid (set 1);intrepid;1983;Nova Games Ltd.;;;
3;Platform;J. J. Squawkers;jjsquawk;1993;Athena / Able;Seta;;
3;Platform;Joe & Mac Returns (World, Version 1.1, 1994.05.27);joemacr;1994;Data East;Simple 156;;
3;Platform;Jump Kids;jumpkids;1993;Comad;Miscellaneous;;
3;Platform;Jumping Pop (set 1);jumppop;2001;ESD;Miscellaneous;;
3;Platform;Jungle Hunt (US);jungleh;1982;Taito America Corporation;;;
3;Platform;Jungle King (Japan);junglek;1982;Taito Corporation;;;
3;Platform;Kangaroo;kangaroo;1982;Sun Electronics;;;
3;Platform;Karnov (US, rev 6);karnov;1987;Data East USA;Miscellaneous;;
3;Platform;Liquid Kids (World);liquidk;1990;Taito Corporation Japan;Taito-F2;;
3;Platform;Lode Runner - The Dig Fight (ver. B);loderndf;2000;Psikyo;PS4;;
3;Platform;Lode Runner (set 1);ldrun;1984;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner II - The Bungeling Strikes Back;ldrun2;1984;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner III - The Golden Labyrinth;ldrun3;1985;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Lode Runner IV - Teikoku Karano Dasshutsu (Japan);ldrun4;1986;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Magician Lord (NGM-005);maglord;1990;Alpha Denshi Co.;Neo Geo MVS;;
3;Platform;Mappy (US);mappy;1983;Namco;;;
1;Platform;Mario Bros. (US, Revision F);mario;1983;Nintendo of America;Miscellaneous;no sound;Imperfect sound
1;Platform;Marvel Land (US);marvland;1989;Namco;;lags a lot;
3;Platform;Mega Twins (World 900619);mtwins;1990;Capcom;CPS1;;
3;Platform;Mr. Do!;mrdo;1982;Universal;Miscellaneous;;
3;Platform;Mr. Do's Castle (set 1);docastle;1983;Universal;Miscellaneous;;
3;Platform;Mr. Do's Wild Ride;dowild;1984;Universal;Miscellaneous;;
3;Platform;Nemo (World 901130);nemo;1990;Capcom;CPS1;;
3;Platform;Neo Mr. Do!;neomrdo;1996;Visco;Neo Geo MVS;;
3;Platform;Nightmare in the Dark;nitd;2000;Eleven / Gavaking;Neo Geo MVS;;
3;Platform;Ninja-Kid II / NinjaKun Ashura no Shou (set 1);ninjakd2;1987;UPL;Miscellaneous;;
3;Platform;Ninjakun Majou no Bouken;ninjakun;1984;UPL (Taito license);Miscellaneous;;
3;Platform;Pac-Land (World);pacland;1984;Namco;Miscellaneous;;
3;Platform;Pandora's Palace;pandoras;1984;Konami / Interlogic;GX328;;
3;Platform;Penguin Brothers (Japan);penbros;2000;Subsino;Newer Seta;;
3;Platform;Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1);cppicf;1984;Data East Corporation;;Need to wait 112s before game start;
3;Platform;Pirate Pete;piratpet;1982;Taito America Corporation;;;
3;Platform;Pitfall II (315-5093);pitfall2;1985;Sega;System 1;;
3;Platform;Popeye (revision D);popeye;1982;Nintendo;Miscellaneous;;
3;Platform;Port Man;portman;1982;Taito Corporation (Nova Games Ltd. license);;;
3;Platform;Psychic 5 (World);psychic5;1987;Jaleco / NMK;Miscellaneous;;
3;Platform;Rainbow Islands (new version);rbisland;1987;Taito Corporation;Taito Misc;;
1;Platform;Recalhorn (Ver 1.42J 1994/5/11, prototype);recalh;1994;Taito Corporation;;lags a lot;
3;Platform;Roc'n Rope;rocnrope;1983;Konami;GX364;;
3;Platform;Rod-Land (World);rodland;1990;Jaleco;Mega System 1;;
3;Platform;Saboten Bombers (set 1);sabotenb;1992;NMK / Tecmo;NMK16;;
3;Platform;Shadowland (YD3);shadowld;1987;Namco;;;
3;Platform;Snow Bros. - Nick & Tom (set 1);snowbros;1990;Toaplan;Kaneko Pandora;;
3;Platform;Snow Bros. 2 - With New Elves / Otenki Paradise;snowbro2;1994;Hanafram;Toaplan GP9001;;
3;Platform;Snow Brothers 3 - Magical Adventure;snowbro3;2002;Syrmex;Kaneko Pandora;;
3;Platform;Spelunker;spelunkr;1985;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Spelunker II - 23 no Kagi (Japan);spelunk2;1986;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Super Burger Time (World, set 1);supbtime;1990;Data East Corporation;DECO IC16;;
3;Platform;Super Duck;supduck;1992;Comad;;;
3;Platform;Super Glob;suprglob;1983;Epos Corporation;;;
3;Platform;Super Rider;suprridr;1983;Taito Corporation (Venture Line license);;;
3;Platform;Super Trio;suprtrio;1994;Gameace;Miscellaneous;;
3;Platform;TeddyBoy Blues (315-5115, New Ver.);teddybb;1985;Sega;System 1;;
3;Platform;The Berlin Wall;berlwall;1991;Kaneko;Kaneko16;;
3;Platform;The FairyLand Story;flstory;1985;Taito;Miscellaneous;;
3;Platform;The NewZealand Story (World, new version) (newer PCB);tnzs;1988;Taito Corporation Japan;Miscellaneous;;
3;Platform;Thunder Hoop (Ver. 1);thoop;1992;Gaelco;Miscellaneous;;
3;Platform;Toki (World, set 1);toki;1989;TAD Corporation;Miscellaneous;;
3;Platform;Toppy & Rappy;toppyrap;1996;SemiCom;Kaneko Pandora;;
3;Platform;Tricky Doc (set 1);trckydoc;1987;Tecfri;;;
3;Platform;Tumble Pop (World);tumblep;1991;Data East Corporation;DECO IC16;;
3;Platform;Ultra Balloon;uballoon;1996;SunA (Unico license);Miscellaneous;;
3;Platform;Up'n Down (315-5030);upndown;1983;Sega;System 1;;
3;Platform;Wardner (World);wardner;1987;Toaplan / Taito Corporation Japan;;;
3;Platform;Wily Tower;wilytowr;1984;Irem;M63;;
3;Platform;Wonder Boy Deluxe;wbdeluxe;1986;Escape (Sega license);;;
3;Platform;Wonder Boy III - Monster Lair (set 6, World, System 16B) (8751 317-0098);wb3;1988;Sega / Westone;System 16B;;
3;Platform;Wonder Boy in Monster Land (English bootleg set 1);wbmlb;1987;bootleg;;;
3;Platform;Zupapa!;zupapa;2001;SNK;Neo Geo MVS;;
3;Puzzle;Atomic Point (Korea);atomicp;1990;Philco;;;
3;Puzzle;Balloon Brothers;ballbros;1992;East Technology;Taito-X;;
3;Puzzle;Bang Bang Ball (v1.05);bangball;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;;
3;Puzzle;Block Hole;blockhl;1989;Konami;GX973;;
3;Puzzle;Block Out (set 1);blockout;1989;Technos Japan / California Dreams;Miscellaneous;;
3;Puzzle;Bloxeed (Japan) (FD1094 317-0139);bloxeed;1989;Sega;System 18;;
3;Puzzle;Boulder Dash (DECO Cassette) (US);cbdash;1985;Data East Corporation;;Need to wait 102s before game start;
3;Puzzle;Boulder Dash / Boulder Dash Part 2 (World);bouldash;1990;Data East Corporation (licensed from First Star);DEC0;;
3;Puzzle;Bouncing Balls;bballs;1991;Comad;Miscellaneous;;
3;Puzzle;Boxy Boy (World, SB2);boxyboy;1990;Namco;;;
3;Puzzle;Chain Reaction (World, Version 2.2, 1995.09.25);chainrec;1995;Data East;;;
1;Puzzle;Cleopatra Fortune (Ver 2.1J 1996/09/05);cleopatr;1996;Taito Corporation;;Lags a lot;
1;Puzzle;Command War - Super Special Battle & War Game (Ver 0.0J) (Prototype) [Prototype];commandw;1992;Taito Corporation;;Lags a lot;
3;Puzzle;Cookie & Bibi (set 1);cookbib;1995;SemiCom;Miscellaneous;;
3;Puzzle;Cookie & Bibi 2;cookbib2;1996;SemiCom;Kaneko Pandora;;
3;Puzzle;Cookie & Bibi 3;cookbib3;1997;SemiCom;Kaneko Pandora;;
3;Puzzle;Cross Pang;crospang;1998;F2 System;Miscellaneous;;
3;Puzzle;Cue Brick (World, version D);cuebrick;1989;Konami;GX903;;
1;Puzzle;Deroon DeroDero;deroon;1995;Tecmo;Miscellaneous;horrible sound;
3;Puzzle;Final Tetris;finalttr;1993;Jeil Computer System;Kaneko Pandora;;
3;Puzzle;Flash Point (set 2, Japan, FD1094 317-0127A);fpoint;1989;Sega;;;
3;Puzzle;Ghostlop (prototype);ghostlop;1996;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Gururin;gururin;1994;Face;Neo Geo MVS;;
1;Puzzle;Guts'n (Japan);gutsn;2000;Kaneko / Kouyousha;;Lags a lot;
1;Puzzle;Gyakuten!! Puzzle Bancho (Japan);pbancho;1996;Fuuki;;lags a lot;
3;Puzzle;Hatris (US);hatris;1990;Video System Co.;;;
3;Puzzle;Hexion (Japan ver JAB);hexion;1992;Konami;GX122;;
3;Puzzle;Itazura Tenshi (Japan);itaten;1984;Nichibutsu / Alice;;;
3;Puzzle;Karian Cross (Rev. 1.0);karianx;1996;Deniam;Deniam-16b Har;;
3;Puzzle;Kitten Kaboodle;kittenk;1988;Konami;GX712;;
3;Puzzle;Klax (set 1);klax;1989;Atari Games;;;
3;Puzzle;Kokontouzai Eto Monogatari (Japan);eto;1994;Visco;;;
1;Puzzle;Land Maker (Ver 2.01J 1998/06/01);landmakr;1998;Taito Corporation;;lags a lot;
3;Puzzle;Lemmings (US prototype);lemmings;1991;Data East USA;Miscellaneous;;
3;Puzzle;Loco-Motion;locomotn;1982;Konami (Centuri license);Miscellaneous;;
3;Puzzle;Logic Pro (Japan);logicpro;1996;Deniam;Deniam-16b Har;;
3;Puzzle;Logic Pro 2 (Japan);logicpr2;1997;Deniam;Deniam-16c Har;;
3;Puzzle;Lot Lot;lotlot;1985;Irem (licensed from Tokuma Shoten);Irem M62;;
3;Puzzle;Magical Drop II;magdrop2;1996;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Magical Drop III;magdrop3;1997;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Mang-Chi;mangchi;2000;Afega;NMK16;;
3;Puzzle;Maniac Square (protected, Version 1.0, Checksum DEEE);maniacsq;1996;Gaelco;;;
3;Puzzle;Money Puzzle Exchanger / Money Idol Exchanger;miexchng;1997;Face;;;
1;Puzzle;Monster Slider (Japan);mslider;1997;Visco / Datt Japan;;lags a lot;
3;Puzzle;Mosaic;mosaic;1990;Space;;;
3;Puzzle;Naname de Magic! (Japan);naname;1994;Atlus;Miscellaneous;;
3;Puzzle;Oh My God! (Japan);ohmygod;1993;Atlus;Miscellaneous;;
3;Puzzle;Orbs (10/7/94 prototype?);orbs;1994;American Sammy;;;
3;Puzzle;Palamedes (US);palamed;1990;Hot-B Co., Ltd.;;;
3;Puzzle;Panic Bomber;panicbom;1994;Eighting / Hudson;Neo Geo MVS;;
1;Puzzle;Panic Street (Japan);panicstr;1999;Kaneko;Miscellaneous;lags a lot;
3;Puzzle;Phozon (Japan);phozon;1983;Namco;;;
3;Puzzle;Pipe Dream (World);pipedrm;1990;Video System Co.;;;
3;Puzzle;Pitapat Puzzle;pitapat;1997;F2 System;;;
3;Puzzle;Plotting (World set 1);plotting;1989;Taito Corporation Japan;;;
3;Puzzle;Pnickies (Japan 940608);pnickj;1994;Capcom;CPS1;;
3;Puzzle;Pochi and Nyaa;pnyaa;2003;Aiky / Taito;Neo Geo MVS;;
1;Puzzle;Pop'n Pop (Ver 2.07O 1998/02/09);popnpop;1997;Taito Corporation;;Lags a lot;
3;Puzzle;Pururun;pururun;1995;Metro / Banpresto;;;
1;Puzzle;Puzz Loop (Europe, v0.94);puzzloop;1998;Mitchell;Miscellaneous;lags a lot;
3;Puzzle;Puzz Loop 2 (Euro 010302);pzloop2;2001;Mitchell (Capcom license);CPS2;;
3;Puzzle;Puzzle Bobble (Japan, B-System);pbobble;1994;Taito Corporation;Taito B System;;
3;Puzzle;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);pbobbl2n;1999;Taito (SNK license);Neo Geo MVS;;
1;Puzzle;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);pbobble3;1996;Taito Corporation;;;
1;Puzzle;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);pbobble4;1997;Taito Corporation;;;
3;Puzzle;Puzzle De Bowling (Japan);pzlbowl;1999;MOSS / Nihon System;Newer Seta;;
3;Puzzle;Puzzle De Pon!;puzzledp;1995;Taito (Visco license);Neo Geo MVS;;
3;Puzzle;Puzzle De Pon! R!;puzzldpr;1997;Taito (Visco license);;;
3;Puzzle;Puzzle Uo Poko (International);uopoko;1998;Cave (Jaleco license);Cave;;
3;Puzzle;Puzzled / Joy Joy Kid (NGM-021 ~ NGH-021);joyjoy;1990;SNK;Neo Geo MVS;;
1;Puzzle;Puzzli;puzzli;1995;Metro / Banpresto;;lags a lot;
3;Puzzle;Puzzli 2 (V100) [Incomplete dump];puzzli2;1999;IGS;;;
3;Puzzle;Puzznic (World);puzznic;1989;Taito Corporation Japan;;;
3;Puzzle;Qix (Rev 2);qix;1981;Taito America Corporation;;needs reset to launch;
3;Puzzle;Quantum (rev 2);quantum;1982;General Computer Corporation (Atari license);;Move to Misc;
1;Puzzle;Risky Challenge;riskchal;1993;Irem;M90;big graphical bug;Unemulated CPU functions
3;Puzzle;Rolling Crush (version 1.07.E - 1999/02/11, Trust license);rolcrush;1999;SemiCom / Exit (Trust license);;;
3;Puzzle;RyuKyu (Japan) (FD1094 317-5023);ryukyu;1990;Success / Sega;System 16B;;
1;Puzzle;Sen-Know (Japan);senknow;1999;Kaneko / Kouyousha;;Lags a lot;
3;Puzzle;Solomon's Key (US);solomon;1986;Tecmo;Miscellaneous;;
3;Puzzle;Sparkz (prototype);sparkz;1992;Atari Games;;;
3;Puzzle;Super Puzzle Fighter II Turbo (Euro 960529);spf2t;1996;Capcom;CPS2;;
3;Puzzle;Tang Tang (ver. 0526, 26/05/2000);tangtang;2000;ESD;Miscellaneous;;
3;Puzzle;Teki Paki;tekipaki;1991;Toaplan;Toaplan GP9001;;No sound (sound MCU not dumped)
3;Puzzle;Tetris (set 1);atetris;1988;Atari Games;Miscellaneous;No sound;
3;Puzzle;Tetris (set 4, Japan, System 16A) (FD1094 317-0093);tetris;1988;Sega;System 16A;;
3;Puzzle;Tetris Plus 2 (World);tetrisp2;1997;Jaleco / The Tetris Company;hardware;;
1;Puzzle;Tetris the Absolute The Grand Master 2 Plus;tgm2p;2000;Arika;;lags a lot;
3;Puzzle;Three Wonders (World 910520);3wonders;1991;Capcom;CPS1;;
3;Puzzle;Toryumon;toryumon;1994;Sega;System 16B;;
3;Puzzle;Tube-It [Bootleg];tubeit;1993;bootleg;;;
1;Puzzle;Twin Qix (Ver 1.0A 1995/01/17, prototype);twinqix;1995;Taito America Corporation;;lags a lot;
3;Puzzle;Twinkle Star Sprites;twinspri;1996;ADK / SNK;Neo Geo MVS;hardware lag;
3;Puzzle;Volfied (World, revision 1);volfied;1989;Taito Corporation Japan;Taito Misc;;
3;Puzzle;Welltris (World?, 2 players);welltris;1991;Video System Co.;Miscellaneous;;
3;Puzzle;Xor World (prototype);xorworld;1990;Gaelco;;;
3;Puzzle;Zintrick / Oshidashi Zentrix (bootleg of CD version);zintrckb;1996;bootleg;Neo Geo MVS;no music, not much sound;
3;Race;1000 Miglia: Great 1000 Miles Rally (94/07/18);gtmr;1994;Kaneko;Kaneko16;;
3;Race;A.B. Cop (World) (FD1094 317-0169b);abcop;1990;Sega;X-Board;;
1;Race;Backfire! (set 1);backfire;1995;Data East Corporation;DECO IC16;lags a lot;
3;Race;Bad Lands;badlands;1989;Atari Games;;;
2;Race;Buggy Challenge;buggychl;1984;Taito Corporation;;How to accelerate ?;
3;Race;Burnin' Rubber;brubber;1982;Data East;;;
1;Race;Chase Bombers (World) [With graphics issues];cbombers;1994;Taito Corporation Japan;;lags a lot;
2;Race;Chase H.Q. (World);chasehq;1988;Taito Corporation Japan;Taito-Z;lags a little;
3;Race;Chequered Flag;chqflag;1988;Konami;Miscellaneous;;
2;Race;Continental Circus (World);contcirc;1987;Taito Corporation Japan;Taito-Z;lags a little;
3;Race;Crazy Rally (set 1) [Graphics issues on some levels];crzrally;1985;Tecfri;;;
3;Race;Dirt Fox (Japan);dirtfoxj;1989;Namco;;;
1;Race;Double Axle (US);dblaxle;1991;Taito America Corporation;Taito-Z;lags a lot;
3;Race;Drift Out '94 - The Hard Order (Japan);drifto94;1994;Visco;;;
3;Race;Drift Out (Europe);driftout;1991;Visco;Taito-F2;;
3;Race;Enduro Racer (YM2151) (FD1089B 317-0013A);enduror;1986;Sega;Hang-On;;
3;Race;Escape Kids (Asia, 4 Players);esckids;1991;Konami;GX975;Problems in selection menu;
0;Race;F-1 Dream;f1dream;1988;Capcom (Romstar license);;doesn't launch;
3;Race;F-1 Grand Prix;f1gp;1991;Video System Co.;Miscellaneous;;
3;Race;F-1 Grand Prix Part II;f1gp2;1992;Video System Co.;Miscellaneous;;
0;Race;Final Lap (Rev E);finallap;1987;Namco;;doesn't launch;
0;Race;Final Lap 2;finalap2;1990;Namco;;doesn't launch;
0;Race;Final Lap 3 (World, set 1);finalap3;1992;Namco;;doesn't launch;
0;Race;Four Trax;fourtrax;1989;Namco;;doesn't launch;
1;Race;GP Rider (World, FD1094 317-0163) (Twin setup);gprider;1990;Sega;X-Board;lags a lot;Single version only
1;Race;Ground Effects / Super Ground Effects (Japan);groundfx;1992;Taito Corporation;;lags a lot;
3;Race;High Way Race;hwrace;1983;Taito Corporation;;;
0;Race;Hot Rod (World, 3 Players, Turbo set 1, Floppy Based);hotrod;1988;Sega;;No image, no sound;
3;Race;Hyper Crash (version D);hcrash;1987;Konami;GX790;;
3;Race;Joyful Road (Japan);joyfulr;1983;SNK;;;
3;Race;Jumping Cross (set 1);jcross;1984;SNK;Miscellaneous;;
3;Race;Kick Start - Wheelie King;kikstart;1984;Taito Corporation;;;
3;Race;Konami GT;konamigt;1985;Konami;GX561;;
3;Race;Led Storm (US);ledstorm;1988;Capcom;;;
3;Race;Led Storm Rally 2011 (World);leds2011;1988;Capcom;Miscellaneous;;
3;Race;Lethal Crash Race (set 1);crshrace;1993;Video System Co.;Miscellaneous;;
1;Race;Lucky & Wild;luckywld;1992;Namco;;lags a lot, partial controls;
3;Race;Masked Riders Club Battle Race;kamenrid;1993;Banpresto / Toei;Seta;;
1;Race;Max RPM (ver 2);maxrpm;1986;Bally Midway;;How to exit test menu ?;
3;Race;Maze of Flott (Japan);mofflott;1989;Taito Corporation;Taito Misc;;
3;Race;Mille Miglia 2: Great 1000 Miles Rally (95/05/24);gtmr2;1995;Kaneko;Kaneko16;;
3;Race;Neo Drift Out - New Technology;neodrift;1996;Visco;Neo Geo MVS;;
3;Race;New Rally X;nrallyx;1981;Namco;;;
3;Race;Out Run (sitdown/upright, Rev B);outrun;1986;Sega;Out Run;;
3;Race;Over Top;overtop;1996;ADK;Neo Geo MVS;;
2;Race;Pit & Run - F-1 Race (set 1) [Missing analog sounds and some gfx effects];pitnrun;1984;Taito Corporation;;partial sound ?;
1;Race;Power Drift (World, Rev A);pdrift;1988;Sega;Y-Board;lags a lot;
3;Race;Power Drive;powerdrv;1986;Bally Midway;;;
1;Race;Racing Beat (World);racingb;1991;Taito Corporation Japan;Taito-Z;lags a lot;
