Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;Misc;Counter Run (bootleg set 1);countrunb;1988;bootleg;;no launch ???;
3;Misc;Crazy Balloon (set 1);crbaloon;1980;Taito Corporation;;;
1;Misc;Crazy Climber 2 (Japan);cclimbr2;1988;Nichibutsu;;no controls;
3;Misc;Crystal Castles (version 4);ccastles;1983;Atari;;;
3;Misc;Cuby Bop (Location Test);cubybop;None;Hot-B;;;
3;Misc;Cutie Q;cutieq;1979;Namco;;;
3;Misc;Demolition Derby (2-Player Mono Board Version);demoderm;1984;Bally Midway;;;clone of demoderb
2;Misc;Devil Fish;devilfsh;1982;Artic;;Cracky sound;
3;Misc;Dig Dug (rev 2);digdug;1982;Namco;;;
3;Misc;Dig Dug II (New Ver.);digdug2;1985;Namco;;;
3;Misc;Disco No.1;disco;1982;Data East;;;
1;Misc;Discs of Tron (Upright);dotron;1983;Bally Midway;;tilted sideways;
3;Misc;Domino Man;domino;1982;Bally Midway;;;
3;Misc;Dynablaster / Bomber Man;dynablst;1991;Irem (licensed from Hudson Soft);;;
3;Misc;Elevator Action (5 pcb version, 1.1);elevator;1983;Taito Corporation;;;
1;Misc;Elevator Action Returns (Ver 2.2O 1995/02/20);elvactr;1994;Taito Corporation Japan;;lags a lot;
1;Misc;Exterminator;exterm;1989;Gottlieb / Premier Technology;;controls problem;
1;Misc;Exvania (Japan);exvania;1992;Namco;;lags a lot;
3;Misc;Fantasy (World);fantasy;1981;SNK;;;
3;Misc;Fast Lane;fastlane;1987;Konami;;;
2;Misc;Field Goal;fgoal;1979;Taito;;No sound;
1;Misc;Fire Trap (US);firetrap;1986;Wood Place Inc. (Data East USA license);;controls problem;
0;Misc;Fitter;fitter;1981;Taito Corporation;;Doesn't launch;
3;Misc;Fly-Boy;flyboy;1982;Kaneko;;;
3;Misc;Flying Ball (Cassette);cflyball;1985;Data East Corporation;;Need to wait 143s before game launch;
1;Misc;Food Fight (rev 3);foodf;1982;General Computer Corporation (Atari license);;bad controls;enter mame menu to start game
0;Misc;Free Kick;freekick;1987;Nihon System (Sega license);;stuck on loading;
3;Misc;Freeze;freeze;1984;Cinematronics;;;
3;Misc;Gee Bee;geebee;1978;Namco;;;
1;Misc;Ghox (spinner);ghox;1991;Toaplan;;no sound;
0;Misc;Gigas (MC-8123, 317-5002);gigas;1986;Sega;;stuck on loading;
1;Misc;Go Go! Mile Smile;gogomile;1995;Fuuki;;lags a lot;
3;Misc;Goindol (World);goindol;1987;SunA;;;
3;Misc;Got-cha Mini Game Festival;gotcha;1997;Dongsung;;;
2;Misc;Gun Fight;gunfight;1975;Midway;;No sound;
0;Misc;Gunbarich;gnbarich;2001;Psikyo;;doesn't launch;
3;Misc;Hard Hat;hardhat;1982;Exidy;;;
2;Misc;Hot Shocker;hotshock;1982;E.G. Felaco (Domino license);;cracky sound;
0;Misc;Hyper Bishi Bashi Champ (GX908 1999/08/24 VER. KAA);hyperbbc;1999;Konami;;doesn't launch;needs sys573 bios
3;Misc;Hyper Pacman;hyperpac;1995;SemiCom;;;
3;Misc;I'm Sorry (315-5110, US);imsorry;1985;Coreland / Sega;;;
1;Misc;Inferno;inferno;1984;Williams;;No direction controls;
3;Misc;Jolly Jogger;jollyjgr;1982;Taito Corporation;;;
3;Misc;Journey;journey;1983;Bally Midway;;;
3;Misc;Joust (White/Green label);joust;1982;Williams;;"needs ""Reset"" trick";
3;Misc;Joust 2 - Survival of the Fittest (set 1);joust2;1986;Williams;;"needs ""Reset"" trick";
3;Misc;Jr. Pac-Man;jrpacman;1983;Bally Midway;;;
2;Misc;Jumping Break;jmpbreak;1999;F2 System;;lags a little;
1;Misc;Jumping Pop (Nics, Korean hack of Plump Pop);jpopnics;1992;Nics;;lags a lot;
3;Misc;Jungler;jungler;1981;Konami;;;
3;Misc;Kamikaze Cabbie;kamikcab;1984;Data East Corporation;;;
1;Misc;Kick (upright);kick;1981;Midway;;Tilted sideways;
3;Misc;Knightmare (prototype);kngtmare;1983;Gottlieb;;no sound;
0;Misc;Kram (set 1);kram;1982;Taito America Corporation;;stuck on language selection;
1;Misc;Krull;krull;1983;Gottlieb;;no controls;
1;Misc;Last Fighting;lastfght;2000;Subsino;;no sound;
1;Misc;Libble Rabble;liblrabl;1983;Namco;;No controls;
3;Misc;Lock'n'Chase;lnc;1981;Data East Corporation;;;
1;Misc;Lost Tomb (easy);losttomb;1982;Stern Electronics;;No controls;
3;Misc;Lunar Lander (rev 2);llander;1979;Atari;;;
2;Misc;Lupin III (set 1);lupin3;1980;Taito;;Missing sounds ?;
2;Misc;M-4;m4;1977;Midway;;No sounds;
0;Misc;Magic the Gathering: Armageddon (set 1);magictg;1997;Acclaim;;doesn't launch;no CHD
1;Misc;Magical Date EX / Magical Date - sotsugyou kokuhaku daisakusen (Ver 2.01J);mgcldtex;1997;Taito;;Lags a lot;
3;Misc;Mahjong Block Jongbou (Japan);jongbou;1987;SNK;;;
3;Misc;Marble Madness (set 1);marble;1984;Atari Games;;needs atarisy1 bios;
2;Misc;Marine Date;marinedt;1981;Taito;;No sound;
3;Misc;Marvin's Maze;marvins;1983;SNK;;;
3;Misc;Meikyu Jima (Japan);kikcubic;1988;Irem;;;
3;Misc;Metro-Cross (set 1);metrocrs;1985;Namco;;;
3;Misc;Mighty! Pang (Euro 001010);mpang;2000;Mitchell (Capcom license);;;
3;Misc;Mikie;mikie;1984;Konami;;;
3;Misc;Minky Monkey;mmonkey;1982;Technos Japan / Roller Tron;;;
3;Misc;Missile Command (set 1);missile;1980;Atari;;;
3;Misc;Monsters World (bootleg of Super Pang);mstworld;1994;bootleg (TCH);;;
3;Misc;More More;moremore;1999;SemiCom / Exit;;;
3;Misc;More More Plus;moremorp;1999;SemiCom / Exit;;;
3;Misc;Motos;motos;1985;Namco;;;
1;Misc;Mouse Attack;mouseatk;1996;ICE;;lags a lot;
2;Misc;Mouse Trap (version 5);mtrap;1981;Exidy;;Bad whistling sound;
1;Misc;Mr. Dig;mrdig;2000;Sun;;lags a lot;
1;Misc;Mr. Driller (Japan, DRI1/VER.A2);mrdrillr;1999;Namco;;lags a lot;
0;Misc;Mr. Driller 2 (Japan, DR21 Ver.A);mrdrilr2;2000;Namco;;stuck on test;no CHD
0;Misc;Mr. Driller G (Japan, DRG1 Ver.A);mrdrilrg;2001;Namco;;stuck on test;no CHD
3;Misc;Ms. Pac-Man;mspacman;1981;Midway;;;
3;Misc;Mysterious Stones - Dr. John's Adventure;mystston;1984;Technos Japan;;;
3;Misc;Neo Bomberman;neobombe;1997;Hudson;;NOT PLAYABLE BEFORE;
3;Misc;Off the Wall (2/3-player upright);offtwall;1991;Atari Games;;;
3;Misc;Oli-Boo-Chu;olibochu;1981;Irem / GDI;;;
1;Misc;Outfoxies (World, OU2);outfxies;1994;Namco;;lags a lot;
3;Misc;Pac & Pal;pacnpal;1983;Namco;;;
3;Misc;Pac-Man Plus;pacplus;1982;Namco (Midway license);;;
3;Misc;Pac-Mania;pacmania;1987;Namco;;NOT PLAYABLE BEFORE;
3;Misc;Pang (World);pang;1989;Mitchell;;;
3;Misc;Pang! 3 (Euro 950601);pang3;1995;Mitchell;;;
3;Misc;Panic Road (Japan);panicr;1986;Seibu Kaihatsu (Taito license);;;
3;Misc;Paperboy (rev 3);paperboy;1984;Atari Games;;;
1;Misc;Pasha Pasha 2;pasha2;1998;Dong Sung;;lags a lot;
3;Misc;Pengo (set 1 rev c);pengo;1982;Sega;;;
3;Misc;Pepper II;pepper2;1982;Exidy;;;
3;Misc;Performan (Japan);perfrman;1985;Toaplan / Data East Corporation;;;
3;Misc;Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1);pipibibs;1991;Toaplan;;;
3;Misc;Pirate Ship Higemaru;higemaru;1984;Capcom;;;
3;Misc;PlayBall! (prototype);playball;1983;Williams;;;
3;Misc;Plump Pop (Japan);plumppop;1987;Taito Corporation;;;
3;Misc;Poly-Play;polyplay;1985;VEB Polytechnik Karl-Marx-Stadt;;;
3;Misc;Pop 'n Bounce / Gapporin;popbounc;1997;Video System Co.;;;
1;Misc;Portraits (set 1);portrait;1983;Olympia;;no sounds;
2;Misc;Prebillian;pbillian;1986;Kaneko / Taito;;issue with controls mapped on config;
1;Misc;Puchi Carat (Ver 2.02O 1997/10/29);puchicar;1997;Taito Corporation;;Lags a lot, no direction controls;
3;Misc;Puzzle Break;pzlbreak;1997;SemiCom / Tirano;;;
2;Misc;Q*bert (US set 1);qbert;1982;Gottlieb;;cracky sound;
2;Misc;Q*bert's Qubes;qbertqub;1983;Mylstar;;cracky sound;
3;Misc;Quester (Japan);quester;1987;Namco;;;
3;Misc;Raimais (World);raimais;1988;Taito Corporation Japan;;;
3;Misc;Rampage (revision 3);rampage;1986;Bally Midway;;;
1;Misc;Rampage: World Tour (rev 1.3);rmpgwt;1997;Midway;;lags a lot, very low sound;
3;Misc;Rampart (Joystick);rampart2p;1990;Atari Games;;need to reset game;
1;Misc;Rampart (Trackball);rampart;1990;Atari Games;;bad controls sensitivity;
3;Misc;Reactor;reactor;1982;Gottlieb;;;
3;Misc;Ribbit!;ribbit;1991;Sega;;;
1;Misc;Riddle of Pythagoras (Japan);ridleofp;1986;Sega / Nasco;;very bad controls sensitivity;
3;Misc;Rip Cord;ripcord;1979;Exidy;;;
3;Misc;Ripper Ribbit (Version 2.8.4);ripribit;1997;LAI Games;;;
3;Misc;Road Runner (rev 2);roadrunn;1985;Atari Games;;needs atarisy1 bios;
3;Misc;Robby Roto;robby;1981;Bally Midway;;;
0;Misc;Robotron (Solid Blue label);robotron;1982;Williams;;doesn't launch;try tricks
0;Misc;Rock Climber;rockclim;1981;Taito;;Freezes whole unit while loading;
3;Misc;Rock'n 3 (Japan);rockn3;1999;Jaleco;;;
3;Misc;Rock'n 4 (Japan, prototype);rockn4;2000;Jaleco / PCCWJ;;;
3;Misc;Rock'n MegaSession (Japan);rocknms;1999;Jaleco;;;
3;Misc;Rock'n Tread (Japan);rockn;1999;Jaleco;;;
3;Misc;Rock'n Tread 2 (Japan);rockn2;1999;Jaleco;;;
3;Misc;Rompers (Japan, new version (Rev B));rompers;1989;Namco;;;
3;Misc;Rootin' Tootin' / La-Pa-Pa (Cassette);clapapa;1983;Data East Corporation;;Need to wait 114s before game start;
3;Misc;Sel Feena;selfeena;1991;East Technology;;;
3;Misc;Side Track;sidetrac;1979;Exidy;;;
3;Misc;Sindbad Mystery;sindbadm;1983;Sega;;;
3;Misc;Snacks'n Jaxson;snakjack;1984;Bally/Sente;;;
3;Misc;Snapper (Korea);snapper;1990;Philko;;;
3;Misc;Sokonuke Taisen Game (Japan);sokonuke;1995;Sammy Industries;;;
1;Misc;Solar Fox (upright);solarfox;1981;Bally Midway;;Tilted sideways;
3;Misc;Sotsugyo Shousho;sotsugyo;1995;Mitchell (Atlus license);;;
3;Misc;Space Walk;spacwalk;1978;Midway;;;
2;Misc;Spatter;spatter;1984;Sega;;Cracky sound;
3;Misc;Spectar (revision 3);spectar;1980;Exidy;;;
2;Misc;Speed Coin (prototype);spdcoin;1984;Stern Electronics;;Cracky sound;
1;Misc;Splat!;splat;1982;Williams;;no controls;
1;Misc;Stompin';stompin;1986;Bally/Sente;;No controls;
1;Misc;Straight Flush;sflush;1979;Taito;;Upside down, no sound;
3;Misc;Super Bishi Bashi Championship (ver JAA, 2 Players);sbishi;1998;Konami;;;
3;Misc;Super Locomotive (Rev.A);suprloco;1982;Sega;;;
2;Misc;Super Mouse;suprmous;1982;Taito Corporation;;Cracky sound;
3;Misc;Super Pac-Man;superpac;1982;Namco;;;
3;Misc;Super Pang (World 900914);spang;1990;Mitchell;;;
3;Misc;Tapper (Budweiser);tapper;1983;Bally Midway;;;
3;Misc;The Electric Yo-Yo (set 1);elecyoyo;1982;Taito America Corporation;;Needs reset;
1;Misc;The First Funky Fighter;funkyfig;1993;Nakanihon / East Technology (Taito license);;controls problem;
3;Misc;The Irritating Maze / Ultra Denryu Iraira Bou;irrmaze;1997;SNK / Saurus;;;
2;Misc;The Pit;thepit;1982;Taito;;Cracky soiund;
3;Misc;The Tower of Druaga (New Ver.);todruaga;1984;Namco;;;
3;Misc;Thunder & Lightning;thunderl;1990;Seta;;;
3;Misc;Timber;timber;1984;Bally Midway;;;
3;Misc;Time Scanner (set 2, System 16B);timescan;1987;Sega;;;
3;Misc;Time Tunnel;timetunl;1982;Taito Corporation;;;
1;Misc;Tinkle Pit (Japan);tinklpit;1993;Namco;;lags a lot;
1;Misc;Top Blade V;topbladv;2003;SonoKong / Expotato;;lags a lot, completely bugged;
3;Misc;Tournament Arkanoid (US);arkatour;1987;Taito America Corporation (Romstar license);;;
2;Misc;Toypop;toypop;1986;Namco;;Bad sound;
3;Misc;Treasure Island (Cassette, set 1);ctisland;1981;Data East Corporation;;Need to wait 106s before launch;
3;Misc;Triple Punch;triplep;1982;KKI;;;
3;Misc;Trog (rev LA5 03/29/91);trog;1990;Midway;;;
1;Misc;Tron (8/9);tron;1982;Bally Midway;;Partial controls;
3;Misc;Turbo Tag (prototype);turbotag;1985;Bally Midway;;;
0;Misc;Turpin;turpin;1981;Konami (Sega license);;Doesn't launch;
3;Misc;Tutankham;tutankhm;1982;Konami;;;
3;Misc;Twin Squash;twinsqua;1991;Sega;;;
3;Misc;Ufo Senshi Yohko Chan (MC-8123, 317-0064);ufosensi;1988;Sega;;;
3;Misc;Venture (version 5 set 1);venture;1981;Exidy;;;
0;Misc;VS Block Breaker (Asia);vblokbrk;1997;Kaneko / Mediaworks;;doesn't launch;
3;Misc;Vs. Balloon Fight;balonfgt;1984;Nintendo;;;
3;Misc;Vs. Hot Smash;hotsmash;1987;Taito;;;
3;Misc;Warlords;warlords;1980;Atari;;;
3;Misc;Wit's (Japan);wits;1989;Athena (Visco license);;;
0;Misc;Witch;witch;1992;Excellent System;;error on launch;
3;Misc;Wizard of Wor;wow;1980;Midway;;;
3;Misc;Zeroize (Cassette);czeroize;1983;Data East Corporation;;Need to wait 142s before game launch;
0;Misc;Zoo Keeper (set 1);zookeep;1982;Taito America Corporation;;freezes raspberry pi;
3;Platform;Alex Kidd: The Lost Stars (set 2, unprotected);alexkidd;1986;Sega;;;
3;Platform;Arabian;arabian;1983;Sun Electronics;;;
3;Platform;Athena;athena;1986;SNK;;;
0;Platform;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;bonkadv;1994;Kaneko;;doesn't launch;
3;Platform;Baluba-louk no Densetsu (Japan);baluba;1986;Able Corp, Ltd.;;;
3;Platform;Ben Bero Beh (Japan);benberob;1984;Taito;;;
1;Platform;Beraboh Man (Japan, Rev C);berabohm;1988;Namco;;tilted sideways;
3;Platform;Biomechanical Toy (unprotected);biomtoy;1995;Gaelco;;;
3;Platform;Bionic Commando (Euro);bionicc;1987;Capcom;;;
3;Platform;Black Tiger;blktiger;1987;Capcom;;;
3;Platform;Blue's Journey / Raguy;bjourney;1990;Alpha Denshi Co.;;;
3;Platform;Bogey Manor;bogeyman;1985;Technos Japan;;;
3;Platform;Bomb Jack (set 1);bombjack;1984;Tehkan;;;
2;Platform;Bomb Kick (set 1);bombkick;1998;Yun Sung;;small sprite issues;
3;Platform;Bombjack Twin (set 1);bjtwin;1993;NMK;;;
2;Platform;Bonanza Bros (US, Floppy DS3-5000-07d? Based);bnzabros;1990;Sega;;Lags a little;
3;Platform;Bristles (Max-A-Flex);mf_brist;1983;Exidy / First Star Software;;;
3;Platform;Bubble Bobble;bublbobl;1986;Taito Corporation;;;
1;Platform;Bubble Bobble II (Ver 2.5O 1994/10/05);bublbob2;1994;Taito Corporation Japan;;lags a lot;
1;Platform;Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15);bubblem;1995;Taito Corporation Japan;;lags a lot;
3;Platform;Burger Time (Data East set 1);btime;1982;Data East Corporation;;;
3;Platform;Caveman Ninja (World ver 4);cninja;1991;Data East Corporation;;;
3;Platform;Chack'n Pop;chaknpop;1983;Taito Corporation;;;
3;Platform;Chameleon;chameleo;1983;Jaleco;;;
0;Platform;Circus Charlie (Centuri);circuscc;1984;Konami (Centuri license);;doesn't launch;
3;Platform;City Connection (set 1);citycon;1985;Jaleco;;;
1;Platform;Complex X;complexx;1984;Taito America Corporation;;Needs reset / No direction controls;
3;Platform;Crazy Kong;ckong;1981;Falcon?;;;
3;Platform;Dark Tower;darktowr;1992;Game Room;;;
3;Platform;Diet Go Go (Euro v1.1 1992.09.26);dietgo;1992;Data East Corporation;;;
3;Platform;Don Doko Don (World);dondokod;1989;Taito Corporation Japan;;;
0;Platform;Donkey Kong (US set 1);dkong;1981;Nintendo of America;;freezes mame;
2;Platform;Donkey Kong 3 (US);dkong3;1983;Nintendo of America;;cracky sound;
0;Platform;Donkey Kong Junior (US);dkongjr;1982;Nintendo of America;;freezes mame;
3;Platform;Dream World;dreamwld;2000;SemiCom;;;
3;Platform;Dyna Gear;dynagear;1993;Sammy;;;
1;Platform;Dynamite Bomber (Korea, Rev 1.5);dynabomb;2000;Limenko;;no sound;
3;Platform;Fantasy Land;fantland;;;;;
3;Platform;Flicky (128k Version, 315-5051);flicky;1984;Sega;;;
3;Platform;Flip & Flop (Max-A-Flex);mf_flip;1983;Exidy / First Star Software;;;
3;Platform;Frogger;frogger;1981;Konami;;;
3;Platform;Funky Jet (World, rev 1);funkyjet;1992;Data East (Mitchell license);;;
3;Platform;Ghosts'n Goblins (World? set 1);gng;1985;Capcom;;;
3;Platform;Ghouls'n Ghosts (World);ghouls;1988;Capcom;;;
3;Platform;Hard Head;hardhead;1988;SunA;;;
3;Platform;Hard Head 2 (v2.0);hardhea2;1991;SunA;;;
2;Platform;Head Panic (ver. 0117, 17/01/2000);hedpanic;2000;ESD;;small sprite issues;
0;Platform;High Seas Havoc;hshavoc;1993;Data East;;No image, no sound;
3;Platform;Hopper Robo;hopprobo;1983;Sega;;;
3;Platform;Hopping Mappy;hopmappy;1986;Namco;;was missing, a retester;
3;Platform;Hunchback (set 1);hunchbak;1983;Century Electronics;;;
3;Platform;Indiana Jones and the Temple of Doom (set 1);indytemp;1985;Atari Games;;needs atarisy1 bios;
2;Platform;Intrepid (set 1);intrepid;1983;Nova Games Ltd.;;cracky sound;
3;Platform;J. J. Squawkers;jjsquawk;1993;Athena / Able;;;
3;Platform;Joe & Mac Returns (World, Version 1.1, 1994.05.27);joemacr;1994;Data East;;;
3;Platform;Jump Kids;jumpkids;1993;Comad;;;
1;Platform;Jumping Pop;jumppop;2001;ESD;;tilted sideways;
1;Platform;Jungle Hunt (US);jungleh;1982;Taito America Corporation;;Tilted sideways;
1;Platform;Jungle King (Japan);junglek;1982;Taito Corporation;;tilted sideways;
3;Platform;Kangaroo;kangaroo;1982;Sun Electronics;;;
3;Platform;Karnov (US);karnov;1987;Data East USA;;;
3;Platform;Liquid Kids (World);liquidk;1990;Taito Corporation Japan;;;
0;Platform;Lode Runner - The Dig Fight (ver. B);loderndf;2000;Psikyo;;?? should work ???;
3;Platform;Lode Runner (set 1);ldrun;1984;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner II - The Bungeling Strikes Back;ldrun2;1984;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner III - The Golden Labyrinth;ldrun3;1985;Irem (licensed from Broderbund);;;
3;Platform;Lode Runner IV - Teikoku Karano Dasshutsu (Japan);ldrun4;1986;Irem (licensed from Broderbund);;;
3;Platform;Magician Lord (set 1);maglord;1990;Alpha Denshi Co.;;;
3;Platform;Mappy (US);mappy;1983;Namco;;;
0;Platform;Mario Bros. (US, Revision F);mario;1983;Nintendo of America;;crashes on launch;
3;Platform;Marvel Land (US);marvland;1989;Namco;;;
2;Platform;Mega Twins (World 900619);mtwins;1990;Capcom;;small sprite issues;
3;Platform;Monster Bash;monsterb;1982;Sega;;;
1;Platform;Monster Farm Jump (Japan);mfjump;2001;Tecmo;;lags a lot;
3;Platform;Mr. Do!;mrdo;1982;Universal;;;
3;Platform;Mr. Do's Castle (set 1);docastle;1983;Universal;;;
3;Platform;Mr. Do's Wild Ride;dowild;1984;Universal;;;
0;Platform;Mutant Night;mnight;1987;UPL (Kawakus license);;stuck on configuration screen;
3;Platform;Nemo (World 901130);nemo;1990;Capcom;;;
3;Platform;Neo Mr. Do!;neomrdo;1996;Visco;;;
2;Platform;Nightmare in the Dark;nitd;2000;Eleven / Gavaking;;cracky sound;
3;Platform;Ninja-Kid II / NinjaKun Ashura no Shou (set 1);ninjakd2;1987;UPL;;;
3;Platform;Ninjakun Majou no Bouken;ninjakun;1984;UPL (Taito license);;;
3;Platform;Pac-Land (World);pacland;1984;Namco;;;
3;Platform;Pandora's Palace;pandoras;1984;Konami / Interlogic;;;
3;Platform;Penguin Brothers (Japan);penbros;2000;Subsino;;;
3;Platform;Peter Pack Rat;peterpak;1984;Atari Games;;;
3;Platform;Peter Pepper's Ice Cream Factory (Cassette, set 1);cppicf;1984;Data East Corporation;;Need to wait 102s before game launch;
3;Platform;Pig Newton (version C);pignewt;1983;Sega;;;
3;Platform;Pig Out: Dine Like a Swine! (set 1);pigout;1990;Leland Corp.;;;
1;Platform;Pirate Pete;piratpet;1982;Taito America Corporation;;Tilted sideways;
3;Platform;Pitfall II (315-5093);pitfall2;1985;Sega;;;
3;Platform;Popeye (revision D);popeye;1982;Nintendo;;;
0;Platform;Port Man;portman;1982;Taito Corporation (Nova Games Ltd. license);;Doesn't launch;
3;Platform;Psychic 5 (World);psychic5;1987;Jaleco / NMK;;;
1;Platform;Raccoon World;raccoon;1998;Eolith;;lags a lot, no sound;
3;Platform;Rainbow Islands (new version);rainbow;1987;Taito Corporation;;;
1;Platform;Recalhorn (Ver 1.42J 1994/5/11) (Prototype);recalh;1994;Taito Corporation;;lags a lot;
3;Platform;Roc'n Rope;rocnrope;1983;Konami;;;
3;Platform;Rod-Land (World);rodland;1990;Jaleco;;;
3;Platform;Saboten Bombers (set 1);sabotenb;1992;NMK / Tecmo;;;
1;Platform;SegaSonic The Hedgehog (Japan, rev. C);sonic;1992;Sega;;lags a lot;japanese rom
1;Platform;Shadowland;shadowld;1987;Namco;;tilted sideways;
3;Platform;Snow Bros. - Nick & Tom (set 1);snowbros;1990;Toaplan;;;
3;Platform;Snow Bros. 2 - With New Elves / Otenki Paradise;snowbro2;1994;Hanafram;;;
3;Platform;Snow Brothers 3 - Magical Adventure;snowbros3;2002;Syrmex;;;
3;Platform;Spelunker;spelunkr;1985;Irem (licensed from Broderbund);;;
3;Platform;Spelunker II;spelunk2;1986;Irem (licensed from Broderbund);;;
0;Platform;Super Bubble 2003 (World, Ver 1.0);sb2003;2003;Limenko;;no image;no CHD
3;Platform;Super Burger Time (World, set 1);supbtime;1990;Data East Corporation;;;
3;Platform;Super Rider;suprridr;1983;Venture Line (Taito Corporation license);;;
3;Platform;Super Trio;suprtrio;1994;Gameace;;;
3;Platform;TeddyBoy Blues (315-5115, New Ver.);teddybb;1985;Sega;;;
3;Platform;The Berlin Wall;berlwall;1991;Kaneko;;;
1;Platform;The FairyLand Story;flstory;1985;Taito;;tilted sideways;
1;Platform;The NewZealand Story (World, new version) (newer PCB);tnzs;1988;Taito Corporation Japan;;very bad sound;
3;Platform;Thunder Hoop (Ver. 1);thoop;1992;Gaelco;;;
3;Platform;Toki (World, set 1);toki;1989;TAD Corporation;;;
3;Platform;Toppy & Rappy;toppyrap;1996;SemiCom;;;
3;Platform;Tricky Doc (Set 1);trckydoc;1987;Tecfri;;;
3;Platform;Tumble Pop (World);tumblep;1991;Data East Corporation;;;
3;Platform;Ultra Balloon;uballoon;1996;SunA (Unico license);;;
3;Platform;Up'n Down (315-5030);upndown;1983;Sega;;;
3;Platform;Vs. Ice Climber (set IC4-4 B-1);iceclimb;1984;Nintendo;;;
3;Platform;Vs. Mighty Bomb Jack (Japan);mightybj;1986;Tecmo;;;only one screen ?
3;Platform;Vs. Ninja Jajamaru Kun (Japan);jajamaru;1985;Jaleco;;;
3;Platform;Vs. Super Mario Bros.;suprmrio;1986;Nintendo;;;only one screen ?
3;Platform;Vs. The Goonies (set E);goonies;1986;Konami;;;
3;Platform;Vs. Wrecking Crew;wrecking;1984;Nintendo;;;
3;Platform;Wardner (World);wardner;1987;Toaplan / Taito Corporation Japan;;;
1;Platform;Wily Tower;wilytowr;1984;Irem;;tilted sideways;
3;Platform;Wonder Boy Deluxe;wbdeluxe;1986;Sega (Escape license);;;
3;Platform;Wonder Boy III - Monster Lair (set 5, World, System 16B, 8751 317-0098);wb3;1988;Sega / Westone;;;
3;Platform;Wonder Boy in Monster Land (English bootleg);wbmlb;1987;bootleg;;;
3;Platform;Zupapa!;zupapa;2001;SNK;;;
3;Platform;Zwackery;zwackery;1984;Bally Midway;;;
3;Puzzle;Action Hollywood;actionhw;1995;TCH;;;
3;Puzzle;Ataxx (set 1);ataxx;1990;Leland Corp.;;;
3;Puzzle;Atomic Point (Korea);atomicp;1990;Philko;;;
3;Puzzle;Balloon Brothers;ballbros;1992;East Technology;;;
1;Puzzle;Bang Bang Ball (v1.05);bangball;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;lags a lot;
1;Puzzle;Battle Balls (US);batlballu;1995;Seibu Kaihatsu (Fabtek license);;lags a lot, has to wait 999s ??;
3;Puzzle;BeatHead (prototype);beathead;1993;Atari Games;;;
3;Puzzle;Block Hole;blockhl;1989;Konami;;;
3;Puzzle;Block Out (set 1);blockout;1989;Technos Japan / California Dreams;;;
3;Puzzle;Bloxeed (Japan) (FD1094 317-0139);bloxeed;1989;Sega;;;
3;Puzzle;Borench;borench;1990;Sega;;;
3;Puzzle;Boulder Dash (Cassette);cbdash;1985;Data East Corporation;;Need to wait 103s before launch;
3;Puzzle;Boulder Dash (Max-A-Flex);mf_bdash;1984;Exidy / First Star Software;;;
2;Puzzle;Boulder Dash / Boulder Dash Part 2 (World);bouldash;1990;Data East Corporation (licensed from First Star);;speed problems;
3;Puzzle;Bouncing Balls;bballs;1991;Comad;;;
2;Puzzle;Boxy Boy (US);boxyboy;1990;Namco;;Lags a little;
3;Puzzle;Chain Reaction (World, Version 2.2, 1995.09.25);chainrec;1995;Data East;;;
3;Puzzle;Cheese Chase;cheesech;1994;Art & Magic;;;
3;Puzzle;Chicken Shift;cshift;1984;Bally/Sente;;;
1;Puzzle;Cleopatra Fortune (Ver 2.1J 1996/09/05);cleopatr;1996;Taito Corporation;;Lags a lot;
0;Puzzle;Columns '97 (JET 961209 V1.000);colmns97;1996;Sega;;doesn't launch;
3;Puzzle;Columns (World);columns;1990;Sega;;;
3;Puzzle;Columns II: The Voyage Through Time (World);columns2;1990;Sega;;;
1;Puzzle;Command War - Super Special Battle & War Game (Ver 0.0J) (Prototype);commandw;1992;Taito Corporation;;Lags a lot;
3;Puzzle;Cookie & Bibi;cookbib;1995;SemiCom;;;
3;Puzzle;Cookie & Bibi 2;cookbib2;1996;SemiCom;;;
3;Puzzle;Cookie & Bibi 3;cookbib3;1997;SemiCom;;;
1;Puzzle;Cosmo Gang the Puzzle (US);cgangpzl;1992;Namco;;lags a lot;
3;Puzzle;Cross Pang;crospang;1998;F2 System;;;
3;Puzzle;Cue Brick (World, version D);cuebrick;1989;Konami;;;
1;Puzzle;Deroon DeroDero;deroon;1995;Tecmo;;lags a lot;
0;Puzzle;Donchan no Hanabi de Doon;doncdoon;2003;Aruze / Takumi;;No launch, needs CHD ?;
1;Puzzle;Emeraldia (World);emeralda;1993;Namco;;Lags a lot;
3;Puzzle;Final Tetris;finalttr;1993;Jeil Computer System;;;
3;Puzzle;Flash Point (set 2, Japan, FD1094 317-0127A);fpoint;1989;Sega;;;
0;Puzzle;Flip Maze (V2.04J);flipmaze;1999;Taito / Moss;;no launch;
